@ref(networkElement)|@const(IpagPPort)class
@index(CE_PPort)key|TDL_instance_name|key|alarm_classification|alarm_domain|data_source|is_operational|legacy_org_ind|port_aid|port_ipaddr|port_num|product_type|remote_device_name|remote_device_type|remote_device_ipaddr|remote_deviceloopbackip|remote_slot_name|remote_port_aid|slavlan|cdnbind|uni_nni|aafda_role|acnaban|assoc_nni_pport|clci|clfi|diverse_circuit_id|device_type|ineffect|mpa_connect_type|nmvlan
10.204.84.217/9|10.204.84.217/9|10.204.84.217/9|NFO-MOBILITY|NTE|NTE|true|S|9||1||CRCYNVMAB66|JUNIPER MX SERIES|10.204.241.107|150.0.0.162||ge-5/2/5|||NNI|||||JU101/GE1N/CRCYNVMAB66/CRCYNVMAQV3||CIENA NTE|N||4092
10.204.84.247/1|10.204.84.247/1|10.204.84.247/1|NFO-MOBILITYUNI|NTE|NTE|true|S|1||0||||||||||UNI|||12|99/KSGN/733239/NV|||CIENA NTE|Y||
10.204.161.24/23|10.204.161.24/23|10.204.161.24/23|NFO-EMUX|EMUX|NTE|true|B|23||1||JCVLFLWTH04|JUNIPER MX SERIES|10.204.244.77|143.0.24.162||ge-2/0/0|||NNI|||||104/GE1N/GSVLFLAN1JW/JCVLFLWTH04||CIENA EMUX|||
10.204.10.70/9|10.204.10.70/9|10.204.10.70/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||DYBHFLMB2MX|JUNIPER MX SERIES|10.204.243.42|143.0.68.170||ge-0/0/4|||NNI|||||JU101/GE1N/DYBHFLMBFV3/DYBHFLMB2MX||CIENA NTE|Y||4092
10.204.80.232/25|10.204.80.232/25|10.204.80.232/25|NFO-MOBILITY|NTE|NTE|true|S|25||1||SNJSCAHUDK1|JUNIPER MX SERIES|12.122.122.248|12.123.80.212||ge-2/0/0|||NNI|DA||||101/GE1N/SNJSCAHUDK1/SNJSCAHU01X|101/GE1N/SNJSCAHUDK1/SNJSCAHU02X|CIENA NTE|Y||4092
10.204.80.104/25|10.204.80.104/25|10.204.80.104/25|NFO-MOBILITY|NTE|NTE|true|S|25||1||CRCYNVAA2IP|JUNIPER MX SERIES|12.122.122.52|12.123.80.26||ge-1/1/0|||NNI|||||K101M/GE1N/CRCYNVAALB4/CRCYNVAA2IP||CIENA NTE|N||4092
10.204.1.113/10|10.204.1.113/10|10.204.1.113/10|NFO-MOBILITY|NTE|NTE|true|S|10||1||SNJSCA020FW|JUNIPER MX SERIES|12.122.121.13|143.0.24.132||ge-3/0/5|||NNI|||||JU102/GE1N/SNJSCAJSH03/SNJSCA020FW||CIENA NTE|Y||4092
192.168.113.200/22/0|192.168.113.200/22/0|192.168.113.200/22/0|NFO-MOBILITY|NTE|NTE|true|B|22/1||1||||||||||UNI|||||58/KQGN/700140/SB_159757||ADTRAN 5000 SERIES|||
10.204.200.233/27|10.204.200.233/27|10.204.200.233/27|NFO-MOBILITY|NTE|NTE|true|B|27||1||RLGHNCMAKQ1|JUNIPER MX SERIES|10.204.247.66|12.80.72.65||ge-0/0/9|||NNI|||||P101K/GE1N/RLGHNCMAKQ1/RLGHNCMAKQ2||CIENA NTE|N||
10.204.11.104/9|10.204.11.104/9|10.204.11.104/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||DYBHFLMCJ1K|CIENA EMUX|10.204.11.103|||1|||NNI|||||JU101/GE1N/DYBHFLMCJ1K/DYBHFLMCJ2K||CIENA NTE|Y||4092
10.204.82.142/1|10.204.82.142/1|10.204.82.142/1|NTE-CFO|IPAG|NTE|true|S|1||1||||||||||UNI|||25|00/KQGN/042311/NV|||CIENA NTE|Y||
10.204.85.77/10|10.204.85.77/10|10.204.85.77/10|NFO-MOBILITY|NTE|NTE|true|S|10||1||CRCYNVMAD80|CIENA EMUX|10.204.85.76|||1|4091||NNI|||||JU102/GE1N/CRCYNVMAD80/CRCYNVMAD93||CIENA NTE|N||
10.204.84.182/5|10.204.84.182/5|10.204.84.182/5|NFO-MOBILITYUNI|NTE|NTE|true|S|5||5||||||||||UNI|||9|22/JUJJ/222222/LP|||CIENA NTE|Y||
10.204.64.218/25|10.204.64.218/25|10.204.64.218/25|NFO-MOBILITY|NTE|NTE|true|B|25||1||ORLDFL323IP|JUNIPER MX SERIES|12.122.122.42|12.123.80.21||ge-2/0/2|||NNI|DA||||N101B/GE1N/ORLDFL323IP/ORLDFL326LC|F102T/GE1N/ORLDFL322IP/ORLDFL327LB|CIENA NTE|Y||4092
10.204.67.71/9|10.204.67.71/9|10.204.67.71/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||ORLDFLMA51W|JUNIPER MX SERIES|192.168.112.26|10.144.0.137||ge-3/1/6|||NNI|||||JU101/GE1N/ORLDFLMATKB/ORLDFLMA51W||CIENA NTE|N||4092
10.204.82.112/28|10.204.82.112/28|10.204.82.112/28|NTE-CFO|IPAG|NTE|true|S|28||0||||||||||UNI|||25|02/URNM/096511/HJ|||CIENA NTE|Y||
10.204.64.154/SM-A/2|10.204.64.154/SM-A/2|10.204.64.154/SM-A/2|NFO-TA5000|TA5000|NTE|true|B|2||1||ORLDFL32PB1|JUNIPER MX SERIES|12.122.122.55|12.123.80.29||ge-2/0/3|||NNI|||||P102S/GE1N/ORLDFL32PB1/ORLDFL32PB3||ADTRAN 5000 SERIES|||
10.204.85.36/5|10.204.85.36/5|10.204.85.36/5|NFO-MOBILITYUNI|NTE|NTE|true|S|5||0||||||||||UNI|||9|16/UNIQ/110011/SB|||CIENA NTE|Y||
10.204.80.242/25|10.204.80.242/25|10.204.80.242/25|NFO-MOBILITY|NTE|NTE|true|S|25||1||ORLDFL321IP|JUNIPER MX SERIES|12.122.121.15|12.123.80.15||ge-0/0/8|||NNI|||||K101M/GE1N/ORLDFL321IP/SNJSCAHU1W5||CIENA NTE|N||4092
10.204.82.250/9|10.204.82.250/9|10.204.82.250/9|NFO-MOBILITY|NTE|NTE|true|S|9||1||CRCYNVAA2IP|JUNIPER MX SERIES|12.122.122.52|12.123.80.26||ge-3/0/7|||NNI|||||JU101/GE1N/CRCYNVAAKOI/CRCYNVAA2IP||CIENA NTE|N||4092
10.204.200.96/2|10.204.200.96/2|10.204.200.96/2|NFO-EMUX|EMUX|NTE|true|B|2||0||ORLDFL24Q10|JUNIPER MX SERIES|10.204.246.205|12.82.0.62||ge-3/0/3|||NNI|||||D101F/GE1N/ORLDFL24AS1/ORLDFL24Q10||CIENA EMUX|||
10.204.81.247/25|10.204.81.247/25|10.204.81.247/25|NFO-MOBILITY|NTE|NTE|true|S|25||1||CRCYNVAAH2B|JUNIPER MX SERIES|12.122.123.51|12.123.80.237||ge-1/0/4|||NNI|||||JU101/GE1N/CRCYNVAAGY5/CRCYNVAAH2B||CIENA NTE|Y||4092
10.204.90.232/8|10.204.90.232/8|10.204.90.232/8|NTE-CFO|IPAG|NTE|true|S|8||8||||||||||UNI|||25|87/HJDS/674323/VS|||CIENA NTE|Y||
10.204.1.108/22|10.204.1.108/22|10.204.1.108/22|NFO-MOBILITYUNI|NTE|NTE|true|S|22||22||||||||||UNI|||25|35/KQFN/128324/PT|||CIENA NTE|Y||
10.204.9.31/28|10.204.9.31/28|10.204.9.31/28|NTE-CFO|IPAG|NTE|true|B|28||0||||||||||UNI|||25|00/UNIX/123011/SP|||CIENA NTE|Y||
10.204.65.131/25|10.204.65.131/25|10.204.65.131/25|NFO-MOBILITY|NTE|NTE|true|B|25||1||ORLDFL32K59|JUNIPER MX SERIES|12.122.122.240|12.123.80.202||ge-0/0/0|||NNI|||||S101P/GE1N/ORLDFL32K59/ORLDFL32N30||CIENA NTE|N||
10.204.9.86/28|10.204.9.86/28|10.204.9.86/28|NTE-CFO|IPAG|NTE|true|B|28||0||||||||||UNI||||09/KRFN/061090/SB|||CIENA NTE|Y||
10.204.80.186/10|10.204.80.186/10|10.204.80.186/10|NFO-MOBILITY|NTE|NTE|true|S|10||1||CRCYNVAA2IP|JUNIPER MX SERIES|12.122.122.52|12.123.80.26||ge-0/0/1|||NNI|||||P101S/GE1N/CRCYNVAA2IP/CRCYNVHU7LL||CIENA NTE|N||
10.204.9.63/28|10.204.9.63/28|10.204.9.63/28|NTE-CFO|IPAG|NTE|true|B|28||0||||||||||UNI|DA||25|56/KRGN/700009/SB||56/KRGN/700010/SB|CIENA NTE|Y||
10.204.67.15/5|10.204.67.15/5|10.204.67.15/5|NTE-CFO|IPAG|NTE|true|B|5||5||||||||||UNI|||9|22/KIKK/222222/PO|||CIENA NTE|Y||
10.204.64.115/26|10.204.64.115/26|10.204.64.115/26|NFO-MOBILITY|NTE|NTE|true|B|26||0||ORLDFL24IIP|JUNIPER MX SERIES|10.204.246.174|12.82.0.55||ge-5/0/1|||NNI|||||D101L/GE1N/ORLDFL24ALE/ORLDFL24IIP||CIENA NTE|N||
10.204.85.85/5|10.204.85.85/5|10.204.85.85/5|NFO-MOBILITYUNI|NTE|NTE|true|S|5||5||||||||||UNI|||9|00/DUMY/160612/RK|||CIENA NTE|Y||
10.204.1.108/2|10.204.1.108/2|10.204.1.108/2|NFO-MOBILITYUNI|NTE|NTE|true|S|2||2||||||||||UNI|||25|35/KQFN/128306/PT|||CIENA NTE|Y||
10.204.81.113/1|10.204.81.113/1|10.204.81.113/1|NTE-CFO|IPAG|NTE|true|S|1||1||||||||||UNI|||25|05/FTAT/764545/14/RT/DT|||CIENA NTE|Y||
10.204.132.194/9|10.204.132.194/9|10.204.132.194/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||GSVLFLANH02|JUNIPER MX SERIES|10.204.243.116|143.0.68.242||ge-3/1/3|||NNI|||||JU101/GE1N/GSVLFLANHJ2/GSVLFLANH02||CIENA NTE|Y||4092
10.204.80.255/25|10.204.80.255/25|10.204.80.255/25|NFO-MOBILITY|NTE|NTE|true|S|25||0||SNJSCAHUDK3|JUNIPER MX SERIES|12.122.122.250|12.123.80.214||ge-1/0/6|||NNI|||||R101T/GE1N/SNJSCAHUCM1/SNJSCAHUDK3||CIENA NTE|N||4092
10.204.82.49/1|10.204.82.49/1|10.204.82.49/1|NTE-CFO|IPAG|NTE|true|S|1||1||||||||||UNI|||25|03/JAIN/210511/AJ|||CIENA NTE|Y||
10.204.83.96/11|10.204.83.96/11|10.204.83.96/11|NFO-MOBILITY|NTE|NTE|true|S|11||1||CRCYNVMAA07|JUNIPER MX SERIES|10.204.241.255|150.0.0.213||xe-1/3/0|||NNI|AAF-PRIMARY||||JP103/GE10/CRCYNVMAA07/CRCYNVMAA40|JP103/GE10/CRCYNVMAA08/CRCYNVMAA40|CIENA NTE|N||4092
10.204.136.64/28|10.204.136.64/28|10.204.136.64/28|NTE-CFO|IPAG|NTE|true|B|28||0||||||||||UNI|DA||25|52/KRGN/600200/SB||52/KRGN/600100/SB|CIENA NTE|Y||
10.204.208.84/1|10.204.208.84/1|10.204.208.84/1|NFO-MOBILITYUNI|NTE|NTE|true|S|1||1||||||||||UNI|||25|23/KQGN/511252/NV|||CIENA NTE|Y||
10.204.10.233/5|10.204.10.233/5|10.204.10.233/5|NTE-CFO|IPAG|NTE|true|B|5||0||||||||||UNI|||9|12/UNIF/569234/SK|||CIENA NTE|Y||
10.204.201.27/22|10.204.201.27/22|10.204.201.27/22|NFO-EMUX|EMUX|NTE|true|B|22||1||RLGHNCMAAIP|JUNIPER MX SERIES|10.204.247.117|12.80.72.109||ge-3/3/1|||NNI|||||A102P/GE1N/RLGHNCMAAIP/RLGHNCMAP47||CIENA EMUX|||
10.204.83.96/12|10.204.83.96/12|10.204.83.96/12|NFO-MOBILITY|NTE|NTE|true|S|12||1||CRCYNVMAA08|JUNIPER MX SERIES|10.204.242.4|150.0.0.218||xe-0/2/0|||NNI|AAF-SECONDARY||||JP103/GE10/CRCYNVMAA08/CRCYNVMAA40|JP103/GE10/CRCYNVMAA07/CRCYNVMAA40|CIENA NTE|N||4092
10.204.81.60/25|10.204.81.60/25|10.204.81.60/25|NFO-MOBILITY|NTE|NTE|true|S|25||1||SNJSCAHUDK1|JUNIPER MX SERIES|12.122.122.248|12.123.80.212||ge-2/0/8|||NNI|AAF-PRIMARY||||101/GE1N/SNJSCAHUDK1/SNJSCAHUWE4|101/GE1N/SNJSCAHUDK3/SNJSCAHUWE4|CIENA NTE|Y||4092
10.204.9.84/9|10.204.9.84/9|10.204.9.84/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||DYBHFLMAH02|JUNIPER MX SERIES|12.122.123.112|150.0.0.44||ge-1/0/1|||NNI|DA||||JU101/GE1N/DYBHFLMAA14/DYBHFLMAH02|JU102/GE1N/DYBHFLMAH12/DYBHFLMAH41|CIENA NTE|Y||4092
10.204.90.144/10|10.204.90.144/10|10.204.90.144/10|NFO-MOBILITY|NTE|NTE|true|S|10||1||CRCYNVAANX3|JUNIPER MX SERIES|12.81.161.200|8.8.0.188||ge-1/0/1|||NNI|||||101/GE1N/CRCYNVAANX3/CRCYNVAANX6||CIENA NTE|N||
10.204.9.217/4|10.204.9.217/4|10.204.9.217/4|NTE-CFO|IPAG|NTE|true|B|4||0||||||||||UNI|||9|45/DDDD/898932/RS|||CIENA NTE|Y||
10.204.10.200/22|10.204.10.200/22|10.204.10.200/22|NFO-EMUX|EMUX|NTE|true|B|22||1||DYBHFLMB2MX|JUNIPER MX SERIES|10.204.243.42|143.0.68.170||ge-1/0/8|||NNI|||||101/GE1N/DYBHFLMA5P8/DYBHFLMB2MX||CIENA EMUX|||
10.204.66.242/9|10.204.66.242/9|10.204.66.242/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||ORLDFLMA01A|JUNIPER MX SERIES|10.204.242.107|10.0.38.72||ge-0/0/0|||NNI|||||JU101/GE1N/ORLDFLMA01A/ORLDFLMA01B||CIENA NTE|N||4092
10.204.83.138/12|10.204.83.138/12|10.204.83.138/12|NFO-MOBILITY|NTE|NTE|true|S|12||1||CRCYNVMAA08|JUNIPER MX SERIES|10.204.242.4|150.0.0.218||xe-0/3/0|||NNI|AAF-SECONDARY||||JP101/GE10/CRCYNVMAA08/CRCYNVMAA17|JP103/GE10/CRCYNVMAA07/CRCYNVMAA17|CIENA NTE|N||4092
10.204.81.136/1|10.204.81.136/1|10.204.81.136/1|NTE-CFO|IPAG|NTE|true|S|1||1||||||||||UNI|||25|04/UNIF/240387/JP|||CIENA NTE|Y||
192.168.113.81/8|192.168.113.81/8|192.168.113.81/8|NFO-MOBILITYUNI|NTE|NTE|true|B|8||8||||||||||UNI|DA||10|85/KQGN/202403/SB||85/KQGN/202413/SB|CIENA NTE|Y||
10.204.200.111/SM-A/1|10.204.200.111/SM-A/1|10.204.200.111/SM-A/1|NFO-TA5000|TA5000|NTE|true|B|1||1||ORLDFLMA61W|JUNIPER MX SERIES|192.168.112.101|10.144.0.65||ge-1/0/0|||NNI|||||JU101/GE1N/ORLDFLMA61W/ORLDFLMA76W||ADTRAN 5000 SERIES|||
10.204.11.170/9|10.204.11.170/9|10.204.11.170/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||DYBHFLMA308|JUNIPER MX SERIES|10.204.243.122|143.0.68.248||ge-1/0/7|||NNI|||||JU101/GE1N/DYBHFLMA30X/DYBHFLMA308||CIENA NTE|Y||4092
10.204.11.238/1|10.204.11.238/1|10.204.11.238/1|NFO-MOBILITYUNI|NTE|NTE|true|B|1||0||||||||||UNI|||9|02/KRFN/782525/SB|||CIENA NTE|Y||
10.204.82.96/25|10.204.82.96/25|10.204.82.96/25|NFO-MOBILITY|NTE|NTE|true|S|25||0||CRCYNVAA213|JUNIPER MX SERIES|12.122.123.215|148.0.131.184||ge-1/0/2|||NNI|||||101/GE1N/CRCYNVAA2IK/CRCYNVAA213||CIENA NTE|N||
10.204.84.254/11|10.204.84.254/11|10.204.84.254/11|NFO-MOBILITY|NTE|NTE|true|S|11||1||CRCYNVMAV37|JUNIPER MX SERIES|10.204.242.174|149.0.3.243||xe-0/0/0|||NNI|||||JP102/GE10/CRCYNVMAT82/CRCYNVMAV37||CIENA NTE|Y||4092
10.204.65.139/SM-A/1|10.204.65.139/SM-A/1|10.204.65.139/SM-A/1|NFO-TA5000|TA5000|NTE|true|B|1||0||ORLDFL32ZZ4|JUNIPER MX SERIES|12.122.122.177|12.123.80.143||ge-2/0/2|||NNI|||||K103M/GE1N/ORLDFL32ZDI/ORLDFL32ZZ4||ADTRAN 5000 SERIES|||
10.204.132.92/5|10.204.132.92/5|10.204.132.92/5|NFO-MOBILITYUNI|NTE|NTE|true|B|5||0||||||||||UNI|||9|17/UNIF/343333/RS|||CIENA NTE|Y||
10.204.66.72/26|10.204.66.72/26|10.204.66.72/26|NFO-MOBILITY|NTE|NTE|true|B|26||1||SNJSCAHUTJ6|JUNIPER MX SERIES|12.122.123.17|149.8.0.17||ge-1/0/5|||NNI|AAF-SECONDARY||||101/GE1N/ORLDFL32A57/SNJSCAHUTJ6|101/GE1N/ORLDFL32A57/SNJSCAHUDK3|CIENA NTE|N||4092
10.204.11.83/1|10.204.11.83/1|10.204.11.83/1|NFO-MOBILITYUNI|NTE|NTE|true|B|1||0||||||||||UNI|||9|02/UNIF/161012/PJ|||CIENA NTE|Y||
10.204.200.90/23|10.204.200.90/23|10.204.200.90/23|NFO-EMUX|EMUX|NTE|true|S|23||1||SNJSCA0214W|JUNIPER MX SERIES|143.1.33.38|143.0.68.51||ge-2/0/9|||NNI|||||JU106/GE1N/SNJSCAAOW01/SNJSCA0214W||CIENA EMUX|||
10.204.80.66/13|10.204.80.66/13|10.204.80.66/13|NTE-CFO|IPAG|NTE|true|S|13||13||||||||||UNI|||25|10/RHKI/876598/K5|||CIENA NTE|Y||
10.204.90.184/26|10.204.90.184/26|10.204.90.184/26|NFO-MOBILITY|NTE|NTE|true|S|26||0||CRCYNVAAVR5|JUNIPER MX SERIES|12.81.161.225|8.8.0.208||ge-0/0/6|||NNI|||||P101S/GE1N/CRCYNVAAVR4/CRCYNVAAVR5||CIENA NTE|N||
135.16.243.13/28|135.16.243.13/28|135.16.243.13/28|NTE-CFO|IPAG|NTE|true|S|28||0||||||||||UNI|||25|85/KRFN/306843/PT|||CIENA NTE|Y||
10.204.84.96/28|10.204.84.96/28|10.204.84.96/28|NFO-MOBILITYUNI|NTE|NTE|true|S|28||0||||||||||UNI|||25|99/KRFN/898102/NV|||CIENA NTE|Y||
10.204.10.147/1|10.204.10.147/1|10.204.10.147/1|NTE-CFO|IPAG|NTE|true|B|1||0||||||||||UNI|||9|01/KQGN/525452/SB|||CIENA NTE|Y||
10.204.67.50/9|10.204.67.50/9|10.204.67.50/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||ORLDFLMA51W|JUNIPER MX SERIES|192.168.112.26|10.144.0.137||ge-3/0/8|||NNI|||||JU101/GE1N/ORLDFLMAP01/ORLDFLMA51W||CIENA NTE|Y||4092
10.204.9.227/9|10.204.9.227/9|10.204.9.227/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||DYBHFLMAL08|JUNIPER MX SERIES|10.204.242.143|149.0.3.222||ge-1/0/3|||NNI|||||D101F/GE1N/DYBHFLMAL08/DYBHFLMAZ11||CIENA NTE|N||4092
10.204.9.16/5|10.204.9.16/5|10.204.9.16/5|NTE-CFO|IPAG|NTE|true|B|5||0||||||||||UNI|||9|01/SHAS/211011/SS|||CIENA NTE|Y||
10.204.32.83/9|10.204.32.83/9|10.204.32.83/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||ORLDFLDN0DW|JUNIPER MX SERIES|10.204.241.112|150.0.0.167||ge-2/0/6|||NNI|||||JU101/GE1N/ORLDFLDN0DW/ORLDFLDN0ZO||CIENA NTE|N||4092
192.168.113.181/303|192.168.113.181/303|192.168.113.181/303|NFO-MOBILITY|NTE|NTE|true|B|303||9||ORLDFLPC61W|ADTRAN 5000 SERIES|192.168.113.180||21|3|||NNI|||||85/KQGN/654321/SB_12344||ADTRAN 800 SERIES|Y||
10.204.90.99/28|10.204.90.99/28|10.204.90.99/28|NTE-CFO|IPAG|NTE|true|S|28||0||||||||||UNI|||25|41/KQGN/452001/NV|||CIENA NTE|Y||
10.204.82.112/3|10.204.82.112/3|10.204.82.112/3|NTE-CFO|IPAG|NTE|true|S|3||3||||||||||UNI|||25|25/KQGN/445555/SB|||CIENA NTE|Y||
10.204.83.151/1|10.204.83.151/1|10.204.83.151/1|NTE-CFO|IPAG|NTE|true|S|1||0||||||||||UNI|||9|25/UMES/232525/UM|||CIENA NTE|Y||
10.204.84.251/10|10.204.84.251/10|10.204.84.251/10|NFO-MOBILITY|NTE|NTE|true|S|10||1||CRCYNVAA1VA|CIENA EMUX|10.204.84.250|||1|4091||NNI|||||JU101/GE1N/CRCYNVAA1VA/CRCYNVAA1VB||CIENA NTE|Y||
10.204.10.209/9|10.204.10.209/9|10.204.10.209/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||DYBHFLMB2MX|JUNIPER MX SERIES|10.204.243.42|143.0.68.170||ge-5/0/9|||NNI|||||JU101/GE1N/DYBHFLMB2MX/DYBHFLMB510||CIENA NTE|Y||4092
10.204.84.141/9|10.204.84.141/9|10.204.84.141/9|NFO-MOBILITY|NTE|NTE|true|S|9||1||CRCYNVMAB66|JUNIPER MX SERIES|10.204.241.107|150.0.0.162||ge-5/2/0|||NNI|||||JU101/GE1N/CRCYNVMAB6Q/CRCYNVMAB66||CIENA NTE|N||4092
10.204.10.126/9|10.204.10.126/9|10.204.10.126/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||DYBHFLMCV22|JUNIPER MX SERIES|10.204.243.57|143.0.68.184||ge-0/0/7|||NNI|||||JU102/GE1N/DYBHFLMCK25/DYBHFLMCV22||CIENA NTE|Y||4092
10.204.1.119/3|10.204.1.119/3|10.204.1.119/3|NFO-MOBILITYUNI|NTE|NTE|true|S|3||3||||||||||UNI|||25|35/KQFN/128051/PT|||CIENA NTE|Y||
10.204.200.208/25|10.204.200.208/25|10.204.200.208/25|NFO-MOBILITY|NTE|NTE|true|B|25||1||RLGHNCMARH1|JUNIPER MX SERIES|10.204.247.43|12.80.72.45||ge-0/0/0|||NNI|||||L101W/GE1N/RLGHNCMARH1/RLGHNCMARH2||CIENA NTE|Y||
10.204.1.80/8|10.204.1.80/8|10.204.1.80/8|NTE-CFO|IPAG|NTE|true|S|8||8||||||||||UNI|||25|35/KQFN/128201/PT|||CIENA NTE|Y||
10.204.132.166/9|10.204.132.166/9|10.204.132.166/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||GSVLFLANH02|JUNIPER MX SERIES|10.204.243.116|143.0.68.242||ge-3/0/0|||NNI|||||JU101/GE1N/GSVLFLANH02/GSVLFLANH19||CIENA NTE|N||4092
10.204.81.113/25|10.204.81.113/25|10.204.81.113/25|NFO-MOBILITY|NTE|NTE|true|S|25||1||SNJSCAHUDK3|JUNIPER MX SERIES|12.122.122.250|12.123.80.214||ge-4/1/0|||NNI|||||T101S/GE1N/SNJSCAHUDK3/SNJSCAHUGT5||CIENA NTE|Y||4092
10.204.9.217/5|10.204.9.217/5|10.204.9.217/5|NTE-CFO|IPAG|NTE|true|B|5||5||||||||||UNI|||9|00/UNIF/052312/SP|||CIENA NTE|Y||
192.168.113.200/21/0|192.168.113.200/21/0|192.168.113.200/21/0|NFO-MOBILITY|NTE|NTE|true|B|21/1||1||||||||||UNI|||||58/KQGN/080312/SB_247446||ADTRAN 5000 SERIES|||4092
10.204.32.70/1|10.204.32.70/1|10.204.32.70/1|NTE-CFO|IPAG|NTE|true|B|1||0||||||||||UNI|||9|32/TGHN/235258/UK|||CIENA NTE|Y||
10.204.8.75/2|10.204.8.75/2|10.204.8.75/2|NTE-CFO|IPAG|NTE|true|B|2||0||||||||||UNI|||11|01/KRFN/273486/SB|||CIENA NTE|Y||
10.204.84.231/10|10.204.84.231/10|10.204.84.231/10|NFO-MOBILITY|NTE|NTE|true|S|10||1||CRCYNVMAD09|JUNIPER MX SERIES|10.204.242.126|149.0.3.206||ge-4/0/0|||NNI|AAF-SECONDARY||||JU101/GE1N/CRCYNVMAD09/CRCYNVMAD19|JU101/GE1N/CRCYNVMAD05/CRCYNVMAD19|CIENA NTE|Y||4092
10.204.11.69/1|10.204.11.69/1|10.204.11.69/1|NTE-CFO|IPAG|NTE|true|B|1||0||||||||||UNI|||9|01/UNIF/161012/PJ|||CIENA NTE|Y||
10.204.10.121/9|10.204.10.121/9|10.204.10.121/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||DYBHFLMCV01|JUNIPER MX SERIES|10.204.243.44|143.0.68.172||ge-0/1/2|||NNI|AAF-PRIMARY||||M102N/GE1N/DYBHFLMCV01/DYBHFLMCV13|M102N/GE1N/DYBHFLMCV02/DYBHFLMCV13|CIENA NTE|N||4092
10.204.9.1/1|10.204.9.1/1|10.204.9.1/1|NTE-CFO|IPAG|NTE|true|B|1||0||||||||||UNI|||9|01/SHAS/171011/SS|||CIENA NTE|Y||
10.204.10.195/1|10.204.10.195/1|10.204.10.195/1|NFO-MOBILITYUNI|NTE|NTE|true|B|1||0||||||||||UNI|||9|01/UNIC/070912/AK|||CIENA NTE|Y||
10.204.201.41/25|10.204.201.41/25|10.204.201.41/25|NFO-MOBILITY|NTE|NTE|true|B|25||0||ORLDFL24FIP|JUNIPER MX SERIES|10.204.246.168|12.82.0.53||ge-5/1/6|||NNI|||||A101P/GE1N/ORLDFL23APP/ORLDFL24FIP||CIENA NTE|N||4092
10.204.10.233/9|10.204.10.233/9|10.204.10.233/9|NFO-MOBILITY|NTE|NTE|true|B|9||1||DYBHFLMB2MX|JUNIPER MX SERIES|10.204.243.42|143.0.68.170||ge-5/1/3|||NNI|||||JU102/GE1N/DYBHFLMB153/DYBHFLMB2MX||CIENA NTE|Y||4092
10.204.80.237/27|10.204.80.237/27|10.204.80.237/27|NTE-CFO|IPAG|NTE|true|S|27||0||||||||||UNI|DA||25|85/KRTY/847612/XC||47/LXWE/132456/GH|CIENA NTE|Y||
10.204.10.32/5|10.204.10.32/5|10.204.10.32/5|NFO-MOBILITYUNI|NTE|NTE|true|B|5||0||||||||||UNI|||9|01/UNIA/000111/ST|||CIENA NTE|Y||
10.204.201.32/21|10.204.201.32/21|10.204.201.32/21|NFO-EMUX|EMUX|NTE|true|B|21||0||RLGHNCMA421|JUNIPER MX SERIES|10.204.247.31|12.80.72.34||ge-1/3/0|||NNI|||||D102L/GE1N/ORLDFL24ZX3/RLGHNCMA421||CIENA EMUX|||
10.204.67.91/1|10.204.67.91/1|10.204.67.91/1|NFO-MOBILITYUNI|NTE|NTE|true|B|1||0||||||||||UNI|||9|00/KQGN/190412/JP|||CIENA NTE|Y||
10.204.160.122/25|10.204.160.122/25|10.204.160.122/25|NFO-MOBILITY|NTE|NTE|true|B|25||0||RLGHNCMOSKO|JUNIPER MX SERIES|10.204.246.203|12.80.68.138||ge-0/0/0|||NNI|||||L101P/GE1N/RLGHNCMON51/RLGHNCMOSKO||CIENA NTE|N||
10.204.80.201/27|10.204.80.201/27|10.204.80.201/27|NTE-CFO|IPAG|NTE|true|S|27||0||||||||||UNI|DA||25|21/KRFN/212133/SB||22/KRFN/212133/SB|CIENA NTE|Y||
192.168.113.131/10|192.168.113.131/10|192.168.113.131/10|NFO-MOBILITY|NTE|NTE|true|B|10||1||ORLDFLMA51W|JUNIPER MX SERIES|192.168.112.26|10.144.0.137||ge-1/3/2|||NNI|||||JU110/GE1N/ORLDFLEWC01/ORLDFLMA51W||CIENA NTE|Y||4092
10.204.85.44/12|10.204.85.44/12|10.204.85.44/12|NFO-MOBILITY|NTE|NTE|true|S|12||1||CRCYNVMAD06|JUNIPER MX SERIES|10.204.242.113|149.0.3.194||xe-4/2/0|4091||NNI|||||JU102/GE10/CRCYNVAA3EB/CRCYNVMAD06||CIENA NTE|Y||
