@rel(Associated_To)
@from(EVC)key|@to(EVCNode)key
VPWS:80209|12.82.40.111/VPWS:80209
VPWS:76962|12.82.64.17/VPWS:76962
VPLS:165931|12.82.0.78/VPLS:165931
VPWS:104087|12.82.100.7/VPWS:104087
VPLS:134316|12.82.66.22/VPLS:134316
VPWS:76373|12.82.16.40/VPWS:76373
VPLS:22296|10.204.80.234/VPLS:22296
VPWS:102330|12.82.66.24/VPWS:102330
VPWS:180879|12.82.8.59/VPWS:180879
VPWS:91940|12.82.74.2/VPWS:91940
VPLS:109537|12.82.92.25/VPLS:109537
VPWS:133237|12.82.16.40/VPWS:133237
VPWS:139840|12.82.24.62/VPWS:139840
13979:134800:598898|12.122.215.18/13979:134800:598898
VPWS:86247|12.82.74.25/VPWS:86247
VPWS:122403|12.82.70.31/VPWS:122403
VPWS:120052|12.82.60.27/VPWS:120052
VPWS:154314|12.82.8.59/VPWS:154314
VPWS:144996|12.82.74.24/VPWS:144996
VPLS:114042|12.82.78.27/VPLS:114042
VPWS:134649|12.82.24.61/VPWS:134649
VPWS:134908|12.82.60.24/VPWS:134908
VPLS:163211|12.82.96.22/VPLS:163211
VPWS:121700|12.82.114.6/VPWS:121700
VPWS:100037|12.82.118.3/VPWS:100037
VPWS:184481|12.82.40.126/VPWS:184481
VPLS:104904|12.82.100.7/VPLS:104904
VPWS:98370|12.82.104.30/VPWS:98370
VPWS:125911|12.82.70.30/VPWS:125911
VPLS:148019|12.82.70.31/VPLS:148019
VPWS:65804|12.82.114.10/VPWS:65804
VPLS:129549|12.82.16.76/VPLS:129549
VPWS:147872|12.82.0.50/VPWS:147872
VPLS:105401|12.82.56.6/VPLS:105401
VPLS:23815|10.204.82.173/VPLS:23815
VPLS:185201|12.82.96.29/VPLS:185201
VPWS:113838|12.82.102.27/VPWS:113838
VPLS:124546|12.82.0.42/VPLS:124546
VPWS:161111|12.82.8.87/VPWS:161111
VPLS:176014|12.82.16.40/VPLS:176014
VPWS:180229|12.82.55.2/VPWS:180229
21326:2014|165.87.250.122/21326:2014
VPWS:82132|12.82.114.11/VPWS:82132
VPLS:119715|12.82.88.27/VPLS:119715
VPWS:83767|12.82.90.15/VPWS:83767
VPWS:96497|12.82.118.5/VPWS:96497
VPLS:172451|12.82.16.94/VPLS:172451
VPLS:110398|12.82.0.3/VPLS:110398
VPWS:93020|12.82.66.23/VPWS:93020
VPLS:60117|12.82.114.8/VPLS:60117
VPWS:165286|12.82.64.17/VPWS:165286
VPLS:128249|12.82.16.76/VPLS:128249
VPWS:141151|12.82.112.3/VPWS:141151
VPWS:157830|12.82.72.27/VPWS:157830
VPWS:72721|12.82.72.18/VPWS:72721
VPWS:150870|12.82.80.14/VPWS:150870
VPLS:74872|12.82.8.67/VPLS:74872
13979:36349|12.122.215.18/13979:36349
VPWS:139078|12.82.0.55/VPWS:139078
VPLS:185440|12.82.0.71/VPLS:185440
VPWS:181245|12.82.40.125/VPWS:181245
21302:40859|32.120.132.124/21302:40859
VPLS:121232|12.82.16.79/VPLS:121232
VPWS:161372|12.82.0.66/VPWS:161372
VPWS:80774|12.82.16.57/VPWS:80774
VPWS:178460|12.82.40.126/VPWS:178460
VPWS:151063|12.82.8.55/VPWS:151063
13979:136081|12.122.215.12/13979:136081
VPLS:128851|12.82.16.65/VPLS:128851
VPLS:130457|12.82.40.91/VPLS:130457
VPWS:79524|12.82.118.3/VPWS:79524
VPWS:115452|12.82.114.10/VPWS:115452
VPLS:32010|10.204.132.170/VPLS:32010
13979:164621|12.122.215.7/13979:164621
VPLS:27231|10.204.84.210/VPLS:27231
VPWS:181091|12.82.63.3/VPWS:181091
VPLS:154216|12.82.122.3/VPLS:154216
VPWS:134184|12.82.64.22/VPWS:134184
VPWS:132778|12.82.24.61/VPWS:132778
VPWS:119874|12.82.16.66/VPWS:119874
VPLS:123561|12.82.16.77/VPLS:123561
VPLS:114145|12.82.24.57/VPLS:114145
VPWS:122886|12.82.24.62/VPWS:122886
VPLS:52748|12.82.86.21/VPLS:52748
VPLS:187752|12.82.110.1/VPLS:187752
VPWS:56452|12.82.114.8/VPWS:56452
VPWS:49458|12.82.114.9/VPWS:49458
VPWS:117819|12.82.40.110/VPWS:117819
VPLS:133922|12.82.76.24/VPLS:133922
VPLS:108480|12.82.96.24/VPLS:108480
VPWS:164485|12.82.24.62/VPWS:164485
VPWS:127677|12.82.24.32/VPWS:127677
VPWS:73820|12.82.66.23/VPWS:73820
VPLS:107885|12.82.92.25/VPLS:107885
VPLS:64418|12.82.16.58/VPLS:64418
VPWS:84832|12.82.118.6/VPWS:84832
VPWS:101780|12.82.100.5/VPWS:101780
VPLS:188016|12.82.150.17/VPLS:188016
VPWS:118957|12.82.16.40/VPWS:118957
VPWS:114516|12.82.104.3/VPWS:114516
21326:34436|165.87.250.151/21326:34436
VPWS:117355|12.82.8.77/VPWS:117355
VPWS:171040|12.82.94.15/VPWS:171040
VPWS:127927|12.82.24.61/VPWS:127927
VPWS:140474|12.82.118.16/VPWS:140474
VPWS:162482|12.82.96.20/VPWS:162482
VPWS:153474|12.82.16.40/VPWS:153474
VPWS:174435|12.82.32.73/VPWS:174435
VPWS:78676|12.82.80.21/VPWS:78676
VPWS:67991|12.82.114.10/VPWS:67991
VPWS:112983|12.82.16.65/VPWS:112983
VPWS:164805|12.82.24.50/VPWS:164805
VPWS:103165|12.82.82.8/VPWS:103165
VPWS:114756|12.82.0.71/VPWS:114756
21326:24292|165.87.250.161/21326:24292
VPWS:117995|12.82.104.21/VPWS:117995
VPWS:78060|12.82.16.40/VPWS:78060
VPWS:160103|12.82.0.76/VPWS:160103
VPWS:159459|12.82.60.19/VPWS:159459
VPWS:172624|12.82.16.57/VPWS:172624
VPWS:84699|12.82.56.3/VPWS:84699
VPWS:121640|12.82.76.21/VPWS:121640
VPLS:112789|12.82.92.30/VPLS:112789
VPWS:135314|12.82.8.61/VPWS:135314
VPWS:162121|12.82.40.125/VPWS:162121
VPLS:114582|12.82.24.30/VPLS:114582
VPLS:108272|12.82.78.18/VPLS:108272
VPLS:103107|12.82.72.20/VPLS:103107
VPWS:84230|12.82.118.2/VPWS:84230
VPWS:119411|12.82.90.10/VPWS:119411
VPWS:110687|12.82.76.21/VPWS:110687
VPWS:147991|12.82.104.16/VPWS:147991
VPLS:123236|12.82.78.10/VPLS:123236
VPWS:175186|12.82.80.30/VPWS:175186
VPWS:132750|12.82.0.74/VPWS:132750
VPWS:140416|12.82.72.19/VPWS:140416
VPWS:108271|12.82.0.62/VPWS:108271
VPLS:122105|12.82.102.2/VPLS:122105
VPLS:119137|12.82.40.118/VPLS:119137
VPLS:178754|12.82.56.9/VPLS:178754
VPWS:139911|12.82.114.11/VPWS:139911
VPWS:136418|12.82.0.74/VPWS:136418
VPWS:147631|12.82.0.74/VPWS:147631
VPWS:153152|12.82.76.31/VPWS:153152
VPWS:117643|12.82.76.21/VPWS:117643
VPWS:149146|12.82.80.15/VPWS:149146
VPWS:102400|12.82.82.8/VPWS:102400
VPWS:124253|12.82.100.7/VPWS:124253
VPWS:73808|12.82.74.25/VPWS:73808
VPLS:173849|12.82.126.192/VPLS:173849
13979:52921|12.122.215.52/13979:52921
VPWS:122154|12.82.16.77/VPWS:122154
VPWS:119689|12.82.60.24/VPWS:119689
VPWS:79909|12.82.72.20/VPWS:79909
VPWS:79964|12.82.16.40/VPWS:79964
VPLS:163421|12.82.0.70/VPLS:163421
VPWS:153110|12.82.32.78/VPWS:153110
VPWS:116883|12.82.118.6/VPWS:116883
VPLS:117581|12.82.92.25/VPLS:117581
VPLS:29129|10.204.81.195/VPLS:29129
13979:6760|12.122.215.18/13979:6760
VPWS:99630|12.82.118.18/VPWS:99630
VPWS:120646|12.82.104.3/VPWS:120646
VPLS:115189|12.82.8.71/VPLS:115189
VPWS:148815|12.82.104.23/VPWS:148815
VPWS:124616|12.82.118.5/VPWS:124616
VPWS:28888|10.204.132.81/VPWS:28888
VPWS:119608|12.82.82.29/VPWS:119608
VPLS:46539|12.82.66.1/VPLS:46539
VPWS:97465|12.82.104.16/VPWS:97465
VPLS:172936|12.82.0.76/VPLS:172936
VPWS:29220|10.204.132.81/VPWS:29220
VPWS:183051|12.82.24.49/VPWS:183051
VPLS:115247|12.82.86.26/VPLS:115247
VPLS:122364|12.82.76.27/VPLS:122364
VPWS:131642|12.82.24.62/VPWS:131642
VPWS:119523|12.82.102.27/VPWS:119523
VPLS:146098|12.82.126.64/VPLS:146098
VPWS:124405|12.82.40.110/VPWS:124405
VPWS:91362|12.82.100.20/VPWS:91362
VPWS:113231|12.82.16.66/VPWS:113231
VPLS:158759|12.82.8.77/VPLS:158759
VPLS:107053|12.82.16.57/VPLS:107053
VPLS:109741|12.82.112.1/VPLS:109741
VPLS:127875|12.82.80.23/VPLS:127875
VPWS:88619|12.82.16.66/VPWS:88619
VPLS:158454|12.82.32.77/VPLS:158454
VPLS:108287|12.82.118.15/VPLS:108287
VPWS:157022|12.82.24.62/VPWS:157022
VPLS:184259|12.82.0.71/VPLS:184259
VPLS:168074|12.82.94.19/VPLS:168074
VPWS:147620|12.82.94.19/VPWS:147620
VPLS:153736|12.82.0.74/VPLS:153736
VPLS:24533|10.204.66.99/VPLS:24533
VPLS:174531|12.82.16.94/VPLS:174531
VPWS:31983|143.0.68.172/VPWS:31983
VPLS:147703|12.82.70.31/VPLS:147703
VPLS:108035|12.82.118.15/VPLS:108035
21326:62704|165.87.125.234/21326:62704
VPLS:107576|12.82.118.20/VPLS:107576
VPWS:55172|12.82.0.71/VPWS:55172
VPWS:174414|12.82.0.2/VPWS:174414
VPWS:139073|12.82.0.52/VPWS:139073
VPLS:149278|12.82.16.68/VPLS:149278
VPWS:146777|12.82.40.110/VPWS:146777
VPWS:111013|12.82.66.22/VPWS:111013
VPWS:60347|12.82.0.42/VPWS:60347
21326:123676|165.87.250.73/21326:123676
VPWS:172634|12.82.86.14/VPWS:172634
VPLS:108109|12.82.68.1/VPLS:108109
VPLS:119966|12.82.78.1/VPLS:119966
VPWS:150241|12.82.114.9/VPWS:150241
VPLS:95523|12.82.94.19/VPLS:95523
VPLS:105294|12.82.56.6/VPLS:105294
VPWS:154922|12.82.96.21/VPWS:154922
VPLS:60873|12.82.60.17/VPLS:60873
VPWS:132136|12.82.72.27/VPWS:132136
VPWS:169095|12.82.76.21/VPWS:169095
VPWS:148675|12.82.0.58/VPWS:148675
VPWS:54875|12.82.0.44/VPWS:54875
VPWS:153425|12.82.114.8/VPWS:153425
VPWS:70180|12.82.40.93/VPWS:70180
VPWS:68867|12.82.72.18/VPWS:68867
VPLS:94012|12.82.114.10/VPLS:94012
VPLS:116591|1.2.3.4/VPLS:116591
VPWS:80662|12.82.24.27/VPWS:80662
VPWS:140301|12.82.118.5/VPWS:140301
VPWS:121483|12.82.60.29/VPWS:121483
VPWS:138913|12.82.96.25/VPWS:138913
VPWS:137318|12.82.24.27/VPWS:137318
VPLS:105056|12.82.70.27/VPLS:105056
VPWS:125712|12.82.0.70/VPWS:125712
VPWS:119990|12.82.90.11/VPWS:119990
VPWS:129434|12.82.0.74/VPWS:129434
VPWS:161240|12.82.8.61/VPWS:161240
VPLS:128259|12.82.16.76/VPLS:128259
VPLS:172540|12.82.62.5/VPLS:172540
VPLS:102614|12.82.40.110/VPLS:102614
VPWS:130778|12.82.16.66/VPWS:130778
VPLS:138536|12.82.16.67/VPLS:138536
VPWS:172021|12.82.24.32/VPWS:172021
VPLS:164391|12.82.96.23/VPLS:164391
VPLS:60187|12.82.16.58/VPLS:60187
VPWS:162859|12.82.40.95/VPWS:162859
VPLS:29538|10.204.8.75/VPLS:29538
VPLS:55426|12.82.114.8/VPLS:55426
VPWS:141178|12.82.76.27/VPWS:141178
VPLS:127593|12.82.0.45/VPLS:127593
VPLS:154215|12.82.122.3/VPLS:154215
VPWS:99511|12.82.40.88/VPWS:99511
VPLS:56728|12.82.0.59/VPLS:56728
VPWS:93326|12.82.114.9/VPWS:93326
VPWS:161557|12.82.8.66/VPWS:161557
VPWS:134555|12.82.16.79/VPWS:134555
VPWS:120120|12.82.82.24/VPWS:120120
VPLS:169682|12.82.122.3/VPLS:169682
VPLS:144975|12.82.16.68/VPLS:144975
VPWS:183185|12.82.90.15/VPWS:183185
VPWS:129751|12.82.70.30/VPWS:129751
VPWS:73924|12.82.90.15/VPWS:73924
VPWS:133108|12.82.90.19/VPWS:133108
VPLS:24277|10.204.66.99/VPLS:24277
VPLS:66465|12.82.0.72/VPLS:66465
VPWS:33401|150.0.0.168/VPWS:33401
VPWS:102203|12.82.66.22/VPWS:102203
VPLS:126277|12.82.82.28/VPLS:126277
VPWS:99597|12.82.104.3/VPWS:99597
13979:135528|12.122.215.33/13979:135528
L2CKT:28840|10.204.10.167/L2CKT:28840
13979:7285|12.122.215.67/13979:7285
VPLS:148676|12.82.110.13/VPLS:148676
VPLS:110027|12.82.78.12/VPLS:110027
VPWS:130383|12.82.40.84/VPWS:130383
VPWS:69333|12.82.8.63/VPWS:69333
VPWS:125001|12.82.40.88/VPWS:125001
VPLS:143407|12.82.109.2/VPLS:143407
VPWS:114602|12.82.72.19/VPWS:114602
VPWS:164032|12.82.24.42/VPWS:164032
VPWS:156410|12.82.32.75/VPWS:156410
VPWS:119930|12.82.60.21/VPWS:119930
VPWS:142837|12.82.72.18/VPWS:142837
VPWS:140530|12.82.118.17/VPWS:140530
VPWS:95967|12.82.56.1/VPWS:95967
VPLS:144023|12.82.0.69/VPLS:144023
VPWS:152842|12.82.74.3/VPWS:152842
VPWS:135132|12.82.82.24/VPWS:135132
VPLS:65530|12.82.0.3/VPLS:65530
VPWS:157067|12.82.16.83/VPWS:157067
VPLS:105530|12.82.68.1/VPLS:105530
VPWS:149764|12.82.90.19/VPWS:149764
VPLS:117117|12.82.118.14/VPLS:117117
VPWS:151429|12.82.114.8/VPWS:151429
VPLS:75699|12.82.8.66/VPLS:75699
VPWS:126945|12.82.16.40/VPWS:126945
VPLS:25343|10.204.83.98/VPLS:25343
VPLS:140180|12.82.16.68/VPLS:140180
VPLS:176211|12.82.112.3/VPLS:176211
VPWS:121198|12.82.40.96/VPWS:121198
VPLS:108288|12.82.78.1/VPLS:108288
VPWS:175457|12.82.114.10/VPWS:175457
VPWS:97745|12.82.118.17/VPWS:97745
VPWS:158565|12.82.40.125/VPWS:158565
VPWS:121613|12.82.114.7/VPWS:121613
VPWS:97979|12.82.72.18/VPWS:97979
VPWS:134125|12.82.64.10/VPWS:134125
VPWS:122642|12.82.90.26/VPWS:122642
VPWS:126628|12.82.104.2/VPWS:126628
VPWS:184298|12.82.24.49/VPWS:184298
VPLS:114621|12.82.118.15/VPLS:114621
VPLS:60195|12.82.16.58/VPLS:60195
VPWS:135774|12.82.70.31/VPWS:135774
VPLS:103839|12.82.68.1/VPLS:103839
VPLS:122424|12.82.24.61/VPLS:122424
VPLS:98012|12.82.8.86/VPLS:98012
VPLS:27997|10.204.9.156/VPLS:27997
VPLS:117069|12.82.40.122/VPLS:117069
VPWS:100422|12.82.16.66/VPWS:100422
VPWS:89172|12.82.72.19/VPWS:89172
VPWS:84188|12.82.8.60/VPWS:84188
VPLS:148207|12.82.63.5/VPLS:148207
VPLS:126532|12.82.78.12/VPLS:126532
VPWS:74875|12.82.90.19/VPWS:74875
VPLS:148357|12.82.80.31/VPLS:148357
13979:114148|12.122.215.6/13979:114148
VPLS:186107|12.82.66.30/VPLS:186107
VPLS:31808|10.204.134.216/VPLS:31808
VPWS:152337|12.82.0.69/VPWS:152337
VPWS:99175|12.82.102.4/VPWS:99175
VPLS:180615|12.82.122.3/VPLS:180615
VPWS:123627|12.82.0.45/VPWS:123627
VPLS:118996|12.82.56.5/VPLS:118996
VPWS:162916|12.82.96.21/VPWS:162916
L2CKT:32284|10.144.0.154/L2CKT:32284
VPLS:59924|12.82.114.9/VPLS:59924
VPLS:125397|12.82.58.1/VPLS:125397
VPLS:176308|12.82.122.4/VPLS:176308
L2CKT:24017|10.204.8.162/L2CKT:24017
VPLS:176854|12.82.0.55/VPLS:176854
VPWS:108548|12.82.74.29/VPWS:108548
VPWS:170534|12.82.16.50/VPWS:170534
VPWS:132479|12.82.40.110/VPWS:132479
VPWS:162110|12.82.40.125/VPWS:162110
VPWS:149444|12.82.74.25/VPWS:149444
VPWS:173936|12.82.40.133/VPWS:173936
VPWS:67577|12.82.8.63/VPWS:67577
VPLS:134818|12.82.80.28/VPLS:134818
13979:49447|12.122.215.27/13979:49447
VPLS:133|12.82.0.1/VPLS:133
VPWS:99832|12.82.104.28/VPWS:99832
VPLS:141744|12.82.0.72/VPLS:141744
VPWS:153659|12.82.92.4/VPWS:153659
VPLS:175291|12.82.96.2/VPLS:175291
VPLS:167121|12.82.118.6/VPLS:167121
VPWS:52947|12.82.0.70/VPWS:52947
VPLS:114422|12.82.24.57/VPLS:114422
VPWS:177997|12.82.0.71/VPWS:177997
VPLS:79323|12.82.0.46/VPLS:79323
VPWS:173437|12.82.40.97/VPWS:173437
VPWS:69743|12.82.114.11/VPWS:69743
VPWS:79754|12.82.72.24/VPWS:79754
VPLS:55528|12.82.80.24/VPLS:55528
VPWS:87088|12.82.70.28/VPWS:87088
VPWS:172881|12.82.8.76/VPWS:172881
VPLS:115116|12.82.94.15/VPLS:115116
VPLS:105494|12.82.68.1/VPLS:105494
VPLS:115263|12.82.125.192/VPLS:115263
VPLS:65215|12.82.16.59/VPLS:65215
VPWS:28291|10.204.67.136/VPWS:28291
VPLS:64739|12.82.114.10/VPLS:64739
VPLS:152766|12.82.16.76/VPLS:152766
21302:85622|32.119.249.124/21302:85622
VPWS:165876|12.82.16.79/VPWS:165876
VPWS:160315|12.82.72.25/VPWS:160315
VPWS:181900|12.82.118.1/VPWS:181900
VPWS:112252|12.82.94.18/VPWS:112252
VPWS:143219|12.82.82.20/VPWS:143219
VPWS:92258|12.82.118.16/VPWS:92258
VPLS:144229|12.82.114.14/VPLS:144229
VPWS:63290|12.82.40.91/VPWS:63290
VPWS:187381|12.82.127.192/VPWS:187381
VPWS:170842|12.82.8.84/VPWS:170842
VPLS:177178|12.82.102.25/VPLS:177178
VPWS:110298|12.82.66.23/VPWS:110298
VPLS:116675|12.82.110.5/VPLS:116675
VPWS:144354|12.82.63.6/VPWS:144354
VPWS:128983|12.82.40.95/VPWS:128983
VPWS:91754|12.82.56.2/VPWS:91754
VPLS:155154|12.82.32.76/VPLS:155154
VPWS:145386|12.82.118.5/VPWS:145386
VPWS:182075|12.82.40.133/VPWS:182075
VPWS:72318|12.82.16.40/VPWS:72318
VPLS:126065|12.82.114.7/VPLS:126065
VPWS:152089|12.82.114.9/VPWS:152089
VPLS:106518|12.82.16.63/VPLS:106518
13979:130232|12.122.215.18/13979:130232
VPLS:155496|12.82.0.72/VPLS:155496
VPWS:71416|12.82.114.10/VPWS:71416
VPWS:135309|12.82.90.21/VPWS:135309
VPLS:173251|12.82.96.6/VPLS:173251
VPLS:164498|12.82.40.110/VPLS:164498
VPWS:85014|12.82.8.54/VPWS:85014
VPLS:63450|12.82.82.16/VPLS:63450
VPWS:118779|12.82.78.19/VPWS:118779
VPLS:77180|12.82.82.16/VPLS:77180
VPWS:124108|12.82.8.76/VPWS:124108
VPLS:109668|12.82.78.1/VPLS:109668
VPWS:159224|12.82.80.14/VPWS:159224
VPWS:131126|12.82.0.58/VPWS:131126
VPLS:113287|12.82.60.20/VPLS:113287
VPWS:156161|12.82.98.19/VPWS:156161
VPLS:136198|12.82.74.29/VPLS:136198
VPWS:172685|12.82.0.70/VPWS:172685
VPWS:78542|12.82.104.20/VPWS:78542
VPLS:64800|12.82.114.10/VPLS:64800
VPLS:109416|12.82.114.11/VPLS:109416
VPWS:152248|12.82.82.8/VPWS:152248
VPWS:184344|12.82.16.66/VPWS:184344
VPWS:129290|12.82.40.96/VPWS:129290
VPLS:108775|12.82.0.3/VPLS:108775
VPLS:24028|10.204.66.99/VPLS:24028
VPLS:173785|12.82.32.75/VPLS:173785
21302:163927|165.87.253.155/21302:163927
VPLS:134402|12.82.66.23/VPLS:134402
VPWS:176485|12.82.8.100/VPWS:176485
VPWS:120120|12.82.96.21/VPWS:120120
VPLS:150992|12.82.16.79/VPLS:150992
VPLS:184406|12.82.80.31/VPLS:184406
VPLS:113099|12.82.90.11/VPLS:113099
VPLS:139748|12.82.104.27/VPLS:139748
VPLS:141361|12.82.40.124/VPLS:141361
VPWS:159863|12.82.40.126/VPWS:159863
VPWS:133372|12.82.90.10/VPWS:133372
VPWS:153083|12.82.100.19/VPWS:153083
VPWS:167448|12.82.114.7/VPWS:167448
VPLS:136779|12.82.94.17/VPLS:136779
VPWS:26876|10.204.84.105/VPWS:26876
VPWS:101388|12.82.72.24/VPWS:101388
VPLS:52018|12.82.0.51/VPLS:52018
VPWS:148002|12.82.98.18/VPWS:148002
VPWS:155583|12.82.32.75/VPWS:155583
VPWS:163480|12.82.86.24/VPWS:163480
VPLS:155154|12.82.32.75/VPLS:155154
VPWS:104635|12.82.104.26/VPWS:104635
VPLS:113782|12.82.114.15/VPLS:113782
VPWS:74720|12.82.8.59/VPWS:74720
VPWS:26618|10.204.83.211/VPWS:26618
VPLS:104375|12.82.40.122/VPLS:104375
VPWS:164662|12.82.109.1/VPWS:164662
VPWS:86361|12.82.114.13/VPWS:86361
VPWS:163255|12.82.56.2/VPWS:163255
13979:108919:523457|12.122.215.25/13979:108919:523457
VPWS:75952|12.82.90.15/VPWS:75952
VPLS:105816|12.82.60.17/VPLS:105816
VPLS:116884|12.82.86.26/VPLS:116884
VPWS:78605|12.82.72.18/VPWS:78605
VPWS:132927|12.82.0.74/VPWS:132927
13979:71418:616927|12.122.215.39/13979:71418:616927
VPWS:121290|12.82.60.29/VPWS:121290
VPWS:87259|12.82.104.16/VPWS:87259
VPWS:148156|12.82.0.69/VPWS:148156
13979:103531|12.122.215.68/13979:103531
VPWS:146559|12.82.86.23/VPWS:146559
VPWS:152663|12.82.114.8/VPWS:152663
VPLS:125452|12.82.70.28/VPLS:125452
VPWS:79218|12.82.118.5/VPWS:79218
VPLS:158344|12.82.0.69/VPLS:158344
13979:34895|12.122.215.8/13979:34895
VPLS:61058|12.82.114.9/VPLS:61058
VPWS:135729|12.82.80.14/VPWS:135729
VPLS:26953|10.204.84.105/VPLS:26953
VPWS:88946|12.82.0.46/VPWS:88946
VPWS:171023|12.82.72.19/VPWS:171023
VPLS:176290|12.82.24.66/VPLS:176290
VPWS:104157|12.82.72.27/VPWS:104157
VPWS:120290|12.82.60.27/VPWS:120290
VPWS:107920|12.82.40.110/VPWS:107920
VPLS:98005|12.82.0.45/VPLS:98005
VPLS:114187|12.82.40.86/VPLS:114187
VPWS:72791|12.82.114.11/VPWS:72791
VPLS:185409|12.82.126.192/VPLS:185409
VPLS:129366|12.82.40.91/VPLS:129366
VPWS:92854|12.82.88.12/VPWS:92854
VPWS:135736|12.82.90.10/VPWS:135736
VPLS:101492|12.82.68.1/VPLS:101492
VPWS:184424|12.82.104.3/VPWS:184424
VPWS:150257|12.82.104.27/VPWS:150257
VPWS:79959|12.82.104.21/VPWS:79959
VPWS:83685|12.82.8.59/VPWS:83685
VPWS:176160|12.82.104.9/VPWS:176160
VPWS:144558|12.82.24.62/VPWS:144558
VPWS:174537|12.82.76.28/VPWS:174537
VPWS:143420|12.82.80.14/VPWS:143420
VPLS:171364|12.82.8.65/VPLS:171364
VPWS:57279|12.82.0.59/VPWS:57279
VPLS:153035|12.82.66.1/VPLS:153035
VPWS:121619|12.82.76.21/VPWS:121619
VPWS:86097|12.82.24.49/VPWS:86097
VPLS:127540|12.82.102.1/VPLS:127540
VPWS:110970|12.82.16.57/VPWS:110970
VPLS:146582|12.82.16.67/VPLS:146582
VPLS:108361|12.82.60.30/VPLS:108361
VPWS:67126|12.82.0.48/VPWS:67126
VPWS:51287|12.82.114.8/VPWS:51287
VPWS:124540|12.82.56.2/VPWS:124540
VPLS:112794|12.82.104.28/VPLS:112794
VPWS:164176|12.82.24.50/VPWS:164176
VPWS:125575|12.82.0.72/VPWS:125575
VPWS:73251|12.82.8.60/VPWS:73251
VPWS:102452|12.82.76.27/VPWS:102452
VPWS:184864|12.82.118.2/VPWS:184864
VPWS:177311|12.82.0.81/VPWS:177311
VPWS:130417|12.82.114.1/VPWS:130417
VPWS:78907|12.82.118.7/VPWS:78907
VPWS:93212|12.82.40.92/VPWS:93212
VPWS:95524|12.82.100.19/VPWS:95524
VPLS:51060|12.82.114.9/VPLS:51060
VPLS:170729|12.82.82.30/VPLS:170729
VPWS:61579|12.82.114.9/VPWS:61579
VPWS:97690|12.82.118.16/VPWS:97690
VPWS:165386|12.82.8.79/VPWS:165386
VPLS:116126|12.82.40.86/VPLS:116126
VPWS:118488|12.82.92.31/VPWS:118488
13979:2223|12.122.215.16/13979:2223
VPWS:121782|12.82.114.7/VPWS:121782
VPWS:147427|12.82.0.54/VPWS:147427
VPWS:120869|12.82.96.20/VPWS:120869
13979:37589|12.122.215.1/13979:37589
VPWS:124245|12.82.114.11/VPWS:124245
VPWS:67195|12.82.86.22/VPWS:67195
VPWS:174297|12.82.53.4/VPWS:174297
VPWS:178242|12.82.8.69/VPWS:178242
VPLS:106861|12.82.118.15/VPLS:106861
VPWS:133018|12.82.0.69/VPWS:133018
VPWS:76462|12.82.56.1/VPWS:76462
VPLS:158393|12.82.0.70/VPLS:158393
VPWS:127045|12.82.70.30/VPWS:127045
8034:37124|165.87.245.237/8034:37124
VPLS:55570|12.82.114.8/VPLS:55570
VPWS:77738|12.82.74.25/VPWS:77738
21326:7343|165.87.250.180/21326:7343
VPWS:138326|12.82.92.4/VPWS:138326
VPWS:177575|12.82.8.79/VPWS:177575
VPLS:101978|12.82.96.17/VPLS:101978
VPWS:105960|12.82.16.74/VPWS:105960
VPLS:114579|12.82.24.1/VPLS:114579
VPLS:52424|10.204.172.71/VPLS:52424
VPWS:121085|12.82.60.21/VPWS:121085
VPLS:154852|12.82.24.68/VPLS:154852
VPWS:135833|12.82.70.30/VPWS:135833
VPLS:63777|12.82.114.10/VPLS:63777
VPWS:60792|12.82.114.9/VPWS:60792
VPWS:140670|12.82.24.61/VPWS:140670
VPWS:154134|12.82.88.20/VPWS:154134
VPLS:56903|12.82.114.8/VPLS:56903
VPLS:109790|12.82.116.2/VPLS:109790
VPWS:114785|12.82.40.93/VPWS:114785
L2CKT:29276|143.0.68.244/L2CKT:29276
VPWS:134204|12.82.64.10/VPWS:134204
21326:96094|32.119.167.240/21326:96094
L2CKT:32591|192.168.113.87/L2CKT:32591
VPLS:160494|12.82.127.129/VPLS:160494
VPWS:104091|12.82.100.7/VPWS:104091
VPWS:83607|12.82.56.3/VPWS:83607
VPWS:135547|12.82.0.52/VPWS:135547
VPLS:160774|12.82.122.4/VPLS:160774
VPLS:105929|1.2.3.4/VPLS:105929
VPWS:168169|12.82.16.65/VPWS:168169
VPWS:77153|12.82.8.67/VPWS:77153
VPWS:162356|12.82.102.4/VPWS:162356
VPWS:133578|12.82.110.9/VPWS:133578
VPLS:123174|12.82.102.3/VPLS:123174
VPWS:28459|143.0.68.169/VPWS:28459
VPLS:103943|12.82.100.14/VPLS:103943
VPWS:127292|12.82.40.91/VPWS:127292
VPLS:158386|12.82.126.64/VPLS:158386
VPLS:53120|12.82.8.10/VPLS:53120
VPLS:127464|12.82.102.1/VPLS:127464
VPLS:109910|12.82.78.12/VPLS:109910
VPLS:68825|12.82.60.25/VPLS:68825
VPWS:160153|12.82.16.79/VPWS:160153
VPWS:171735|12.82.24.43/VPWS:171735
VPLS:62580|12.82.16.58/VPLS:62580
21302:4588|32.120.184.124/21302:4588
VPWS:152430|12.82.114.10/VPWS:152430
VPLS:110318|12.82.100.11/VPLS:110318
