@ref(networkElement)|@const(IpagEvcNode)class
@index(EVCNode)key|TDL_instance_name|key|alarm_classification|alarm_domain|data_source|is_operational|legacy_org_ind|acnaban|clci|clli|cvlanid|evc_name|ipaddress|ineffect|nte_uni|port_aid|svlanid|unickt|vrf_name
143.0.68.46/VPWS:25824|143.0.68.46/VPWS:25824|143.0.68.46/VPWS:25824|||IPAG|||||||60/KRFN/061090/NV|143.0.68.46|Y||ge-0/0/1|||VPWS:25824
10.204.84.49/VPLS:26737|10.204.84.49/VPLS:26737|10.204.84.49/VPLS:26737|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||4000|99/ABCD/222282/NV|10.204.84.49|||9|2|10/UNIS/200108/SR|VPLS:26737
10.204.83.154/VPWS:28996|10.204.83.154/VPWS:28996|10.204.83.154/VPWS:28996|||NTE|||AWL-901C010249|||165|87/EVCP/347333/RS|10.204.83.154|||22|3|97/KRFN/810151/NV|VPWS:28996
143.0.68.203/VPLS:28706|143.0.68.203/VPLS:28706|143.0.68.203/VPLS:28706|||IPAG|||||||01/KSGN/000121/NV|143.0.68.203|Y||xe-0/1/0|||VPLS:28706
149.0.3.194/VPWS:27516|149.0.3.194/VPWS:27516|149.0.3.194/VPWS:27516|||IPAG|||||||99/ABCD/929291/MN|149.0.3.194|Y||xe-0/2/0|||VPWS:27516
10.204.172.71/VPLS:52421|10.204.172.71/VPLS:52421|10.204.172.71/VPLS:52421|||NTE|||ATX-1234567891|||12|23/CHAN/23|10.204.172.71|||21|2|22/KQGN/998811/SB|VPLS:52421
10.204.10.114/VPWS:29050|10.204.10.114/VPWS:29050|10.204.10.114/VPWS:29050|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||660|35/SERI/859214/SB|10.204.10.114|Y||1|||VPWS:29050
10.204.82.198/VPLS:23874|10.204.82.198/VPLS:23874|10.204.82.198/VPLS:23874|NTE-CFM-CFO|IPAG|NTE|||AWL-901C010249|||113|12/SDRF/412536/HY|10.204.82.198|Y||28|||VPLS:23874
10.204.144.73/L2CKT:32152|10.204.144.73/L2CKT:32152|10.204.144.73/L2CKT:32152|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||456|01/EVCP/058920/SG|10.204.144.73|Y||1|||L2CKT:32152
148.0.131.182/VPWS:23816|148.0.131.182/VPWS:23816|148.0.131.182/VPWS:23816|||IPAG|||||||45/EVCS/822551/FK|148.0.131.182|Y||ge-4/1/6|||VPWS:23816
10.204.134.216/VPLS:31888|10.204.134.216/VPLS:31888|10.204.134.216/VPLS:31888|||NTE|||AWL-901C010249|||254|13/KRFN/800006/ES|10.204.134.216|||1.25|2|13/KRFN/800006/KL|VPLS:31888
10.144.0.154/VPWS:32080|10.144.0.154/VPWS:32080|10.144.0.154/VPWS:32080|||IPAG|||||||85/VLXP/306078/PT|10.144.0.154|Y||ge-1/2/4|||VPWS:32080
148.0.131.240/VPLS:25417|148.0.131.240/VPLS:25417|148.0.131.240/VPLS:25417|||IPAG|||||||02/ABCD/866403/MN|148.0.131.240|Y||ge-0/0/0|||VPLS:25417
10.204.134.219/VPLS:31830|10.204.134.219/VPLS:31830|10.204.134.219/VPLS:31830|NFO-MOBILITYUNI|NTE|NTE|||452-904C010249|||612|98/KRFN/800006/KL|10.204.134.219|||9|2|13/KRFN/800006/KL|VPLS:31830
10.204.8.109/VPWS:28702|10.204.8.109/VPWS:28702|10.204.8.109/VPWS:28702|NTE-CFM-CFO|IPAG|NTE|||ATX-0727405000|||513|13/KSFN/280285/SB|10.204.8.109|Y||9|||VPWS:28702
150.0.0.214/VPLS:28849|150.0.0.214/VPLS:28849|150.0.0.214/VPLS:28849|||IPAG|||||||85/EVCP/348723/RS|150.0.0.214|Y||ge-1/0/2|||VPLS:28849
10.204.90.155/123:987|10.204.90.155/123:987|10.204.90.155/123:987|NTE-CFM-CFO|IPAG|NTE|||BPH-407S280035|||11|99/DNEC/123456/NV|10.204.90.155|||25|2|22/KQRY/123456/NV|123:987
10.204.9.93/VPLS:26215|10.204.9.93/VPLS:26215|10.204.9.93/VPLS:26215|NFO-MOBILITYUNI|NTE|NTE|||AWL-407TEST123|||2111|89/K99N/610001/BO|10.204.9.93|Y||2|||VPLS:26215
143.0.68.214/VPLS:32010|143.0.68.214/VPLS:32010|143.0.68.214/VPLS:32010|||IPAG|||||||99/KQGN/88811/NV|143.0.68.214|Y||ge-5/3/7|||VPLS:32010
10.204.134.201/VPWS:30184|10.204.134.201/VPWS:30184|10.204.134.201/VPWS:30184|||NTE|||452-904C010249|||663|01/EVCP/040113/PJ|10.204.134.201|||24|2|99/KRFN/338110/NV|VPWS:30184
10.204.176.82/VPLS:52048|10.204.176.82/VPLS:52048|10.204.176.82/VPLS:52048|NTE-CFM-CFO|IPAG|NTE|||AWL-407P220048|||54|EVC/MPT/WAIT|10.204.176.82|||25|14|78/KRFB/985678/SB|VPLS:52048
10.204.8.75/VPLS:29538|10.204.8.75/VPLS:29538|10.204.8.75/VPLS:29538|NTE-CFM-CFO|IPAG|NTE|||AWL-901C010249|||2245|99/ABCD/424415/MN|10.204.8.75|Y||9|||VPLS:29538
148.0.131.182/VPWS:23778|148.0.131.182/VPWS:23778|148.0.131.182/VPWS:23778|||IPAG|||||||89/RANJ/817299/RK|148.0.131.182|Y||ge-4/1/6|||VPWS:23778
10.144.0.137/L2CKT:30402|10.144.0.137/L2CKT:30402|10.144.0.137/L2CKT:30402|||IPAG|||||||10/VLXP/135001/SB|10.144.0.137|Y||ge-1/2/0|||L2CKT:30402
10.204.132.87/VPLS:29085|10.204.132.87/VPLS:29085|10.204.132.87/VPLS:29085|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||141|02/MPTE/180912/AK|10.204.132.87|||11|2|13/KSGN/343221/SB|VPLS:29085
10.204.90.155/VPLS:62794|10.204.90.155/VPLS:62794|10.204.90.155/VPLS:62794|NTE-CFM-CFO|IPAG|NTE|||GHI-901C010249|||59|vikas_SIT1|10.204.90.155|||25|14|66/ASHU/123456/UI|VPLS:62794
10.204.144.73/L2CKT:32085|10.204.144.73/L2CKT:32085|10.204.144.73/L2CKT:32085|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||753|01/EVCP/050920/RB|10.204.144.73|Y||1|||L2CKT:32085
10.204.144.66/VPLS:32708|10.204.144.66/VPLS:32708|10.204.144.66/VPLS:32708|||NTE|||452-904C010249|||432|32/GRDE/234332/VS|10.204.144.66|||3.2|3|08/KRFN/582013/RB|VPLS:32708
10.204.11.141/VPLS:30294|10.204.11.141/VPLS:30294|10.204.11.141/VPLS:30294|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||542|00/KRFN/129912/SP|10.204.11.141|||10|2|00/UNIF/121412/SP|VPLS:30294
12.123.80.212/VPLS:22116|12.123.80.212/VPLS:22116|12.123.80.212/VPLS:22116|||IPAG|||||||01/AMOL/032011/K1|12.123.80.212|Y||ge-0/0/7|||VPLS:22116
10.204.83.154/VPLS:28849|10.204.83.154/VPLS:28849|10.204.83.154/VPLS:28849|||NTE|||AWL-901C010249|||123|85/EVCP/348723/RS|10.204.83.154|||22|2|71/KRFN/810151/NV|VPLS:28849
143.0.68.184/VPWS:31004|143.0.68.184/VPWS:31004|143.0.68.184/VPWS:31004|||IPAG|||||||00/EVCM/854362/SB|143.0.68.184|Y||ge-0/1/6|||VPWS:31004
12.80.84.26/VPLS:52638|12.80.84.26/VPLS:52638|12.80.84.26/VPLS:52638|||IPAG|||||||EVC/KULD/K3|12.80.84.26|Y||ge-5/0/0|||VPLS:52638
10.144.0.154/L2CKT:32106|10.144.0.154/L2CKT:32106|10.144.0.154/L2CKT:32106|||IPAG|||||||85/VLXP/306087/PT|10.144.0.154|Y||ge-2/0/4|||L2CKT:32106
143.0.68.242/L2CKT:31918|143.0.68.242/L2CKT:31918|143.0.68.242/L2CKT:31918|||IPAG|||||||99/ABCD/727271/MN|143.0.68.242|Y||ge-3/1/9|||L2CKT:31918
10.204.134.201/VPLS:28849|10.204.134.201/VPLS:28849|10.204.134.201/VPLS:28849|||NTE|||AWL-901C010249|||4001|99/ABCD/373782/MN|10.204.134.201|||24|2|99/KRFN/338110/NV|VPLS:28849
10.204.161.22/VPLS:32036|10.204.161.22/VPLS:32036|10.204.161.22/VPLS:32036|NFO-MOBILITYUNI|NTE|NTE|||WCG-0721751038|||908|01/FGSU/125232/UK|10.204.161.22|||11|2|05/KSGN/923252/SB|VPLS:32036
192.168.113.79/VPWS:32076|192.168.113.79/VPWS:32076|192.168.113.79/VPWS:32076|NTE-CFM-CFO|IPAG|NTE|||EXF-407N191276|||1023|85/VLXP/130423/SB|192.168.113.79|||11|8|85/KRFN/130423/SB|VPWS:32076
10.204.12.82/VPLS:32266|10.204.12.82/VPLS:32266|10.204.12.82/VPLS:32266|NFO-MOBILITYUNI|NTE|NTE|||WCG-0721751038|||900|01/KQGN/150513/UK|10.204.12.82|||9|2|01/KQGN/150513/JP|VPLS:32266
10.204.8.75/VPLS:29571|10.204.8.75/VPLS:29571|10.204.8.75/VPLS:29571|NTE-CFM-CFO|IPAG|NTE|||AWL-901C010249|||2699|99/ABCD/636726/MN|10.204.8.75|Y||9|||VPLS:29571
192.168.113.99/VPWS:21886|192.168.113.99/VPWS:21886|192.168.113.99/VPWS:21886|NTE-CFM-CFO|IPAG|NTE|||ZXL-407N160011|||1013|86/VLXP/989898/PT|192.168.113.99|||10|5|86/KRGN/654967/PT|VPWS:21886
148.0.131.204/VPLS:25869|148.0.131.204/VPLS:25869|148.0.131.204/VPLS:25869|||IPAG|||||||56/KSGN/776102/SB|148.0.131.204|Y||xe-5/0/0|||VPLS:25869
10.204.84.105/L2CKT:26722|10.204.84.105/L2CKT:26722|10.204.84.105/L2CKT:26722|NTE-CFM-CFO|IPAG|NTE|||452-904C010249|||365|45/EVCP/56/PJ|10.204.84.105|||9|128|00/JAIN/021512/AJ|L2CKT:26722
149.0.3.202/VPLS:28009|149.0.3.202/VPLS:28009|149.0.3.202/VPLS:28009|||IPAG|||||||01/AUTO/111116/RS|149.0.3.202|Y||ge-0/0/0|||VPLS:28009
10.204.84.245/VPLS:27594|10.204.84.245/VPLS:27594|10.204.84.245/VPLS:27594|NTE-CFM-CFO|IPAG|NTE|||650-901C010249|||654|00/EVCM/050112/SP|10.204.84.245|||9|2|03/UNIF/210412/JP|VPLS:27594
10.204.82.173/VPWS:23760|10.204.82.173/VPWS:23760|10.204.82.173/VPWS:23760|NTE-CFM-CFO|IPAG|NTE|||PUN-901C010249|||775|88/EVCS/822056/FJ|10.204.82.173|||25|34|25/YHYJ/225511/UK|VPWS:23760
10.204.134.202/VPWS:31417|10.204.134.202/VPWS:31417|10.204.134.202/VPWS:31417|NFO-MOBILITYUNI|NTE|NTE|||650-901C010249|||267|96/KRFN/338964/NV|10.204.134.202|||9|2|99/KRFN/338110/NV|VPWS:31417
10.204.66.99/VPWS:23721|10.204.66.99/VPWS:23721|10.204.66.99/VPWS:23721|NTE-CFM-CFO|IPAG|NTE|||PUN-901C010249|||285|38/EVCS/888835/HD|10.204.66.99|Y||28|||VPWS:23721
10.204.9.156/VPLS:28030|10.204.9.156/VPLS:28030|10.204.9.156/VPLS:28030|NFO-MOBILITYUNI|NTE|NTE|||452-904C010249|||765|01/AUTO/111116/VS|10.204.9.156|||25|6|99/KRFN/777111/SB|VPLS:28030
10.204.200.177/VPLS:52272|10.204.200.177/VPLS:52272|10.204.200.177/VPLS:52272|NTE-CFM-CFO|IPAG|NTE|||125-10163122||||EVC_MPT_6598|10.204.200.177|||25|2|01/THGF/786523/GP|VPLS:52272
10.204.82.173/VPLS:23751|10.204.82.173/VPLS:23751|10.204.82.173/VPLS:23751|NTE-CFM-CFO|IPAG|NTE|||452-904C010249|||105|45/GGTY/123456/HJ|10.204.82.173|||25|32|25/YHYJ/225511/UK|VPLS:23751
8.8.0.172/L2CKT:63036|8.8.0.172/L2CKT:63036|8.8.0.172/L2CKT:63036|||IPAG|||||||12/OCTO/061010/SH|8.8.0.172|Y||ge-5/0/0|||L2CKT:63036
10.204.83.98/VPWS:25344|10.204.83.98/VPWS:25344|10.204.83.98/VPWS:25344|NTE-CFM-CFO|IPAG|NTE|||AWL-901C010249|||2342|02/ABCD/121109/MN|10.204.83.98|Y||9|||VPWS:25344
10.204.80.234/VPLS:22224|10.204.80.234/VPLS:22224|10.204.80.234/VPLS:22224|NTE-CFM-CFO|IPAG|NTE|||ATX-1234567891|||131|24/KDFN/727780/TY|10.204.80.234|||25|5|01/KITZ/100311/SB|VPLS:22224
12.80.72.28/VPLS:52251|12.80.72.28/VPLS:52251|12.80.72.28/VPLS:52251|||IPAG|||||||EVC_MPT_SJ44|12.80.72.28|Y||ge-0/0/2|||VPLS:52251
143.0.68.184/VPLS:30099|143.0.68.184/VPLS:30099|143.0.68.184/VPLS:30099|||IPAG|||||||00/EVCM/124578/SP|143.0.68.184|Y||ge-0/1/6|||VPLS:30099
10.204.9.69/VPWS:25870|10.204.9.69/VPWS:25870|10.204.9.69/VPWS:25870|NTE-CFM-CFO|IPAG|NTE|||AWL-901C010249|||1432|05/KQGN/781655/SB|10.204.9.69|||25|12|56/KRGN/700015/SB|VPWS:25870
192.168.113.176/L2CKT:32079|192.168.113.176/L2CKT:32079|192.168.113.176/L2CKT:32079|NTE-CFM-CFO|IPAG|NTE|||OER-0727415014|||1073|85/VLXP/306071/PT|192.168.113.176|Y||1|||L2CKT:32079
149.0.3.244/VPWS:27540|149.0.3.244/VPWS:27540|149.0.3.244/VPWS:27540|||IPAG|||||||58/UVPS/617829/SD|149.0.3.244|Y||xe-1/1/0|||VPWS:27540
150.0.0.167/VPWS:25921|150.0.0.167/VPWS:25921|150.0.0.167/VPWS:25921|||IPAG|||||||97/BULK/011112/PP|150.0.0.167|Y||ge-2/0/1|||VPWS:25921
10.204.161.22/VPWS:30552|10.204.161.22/VPWS:30552|10.204.161.22/VPWS:30552|NFO-MOBILITYUNI|NTE|NTE|||ATX-0727405000|||209|00/UNIF/121882/UK|10.204.161.22|||11|3|06/KRFN/923252/SB|VPWS:30552
143.0.68.212/VPLS:29056|143.0.68.212/VPLS:29056|143.0.68.212/VPLS:29056|||IPAG|||||||54/VLXM/700005/SB|143.0.68.212|Y||ge-0/0/5|||VPLS:29056
10.204.166.81/VPLS:61018|10.204.166.81/VPLS:61018|10.204.166.81/VPLS:61018|NTE-CFM-CFO|IPAG|NTE|||ABC-901C010249|||121|PariMPT27081|10.204.166.81|||25|2|23/PARI/777222/YT|VPLS:61018
10.204.8.106/VPLS:23764|10.204.8.106/VPLS:23764|10.204.8.106/VPLS:23764|NTE-CFM-CFO|IPAG|NTE|||452-901C010249|||128|01/KQFN/280385/SB|10.204.8.106|N||1|||VPLS:23764
10.204.67.5/VPLS:27380|10.204.67.5/VPLS:27380|10.204.67.5/VPLS:27380|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||1000|00/VLMX/120412/JP|10.204.67.5|Y||5|||VPLS:27380
148.0.131.204/VPLS:26057|148.0.131.204/VPLS:26057|148.0.131.204/VPLS:26057|||IPAG|||||||99/KSGN/799902/SB|148.0.131.204|Y||xe-5/0/0|||VPLS:26057
10.204.83.154/VPLS:28848|10.204.83.154/VPLS:28848|10.204.83.154/VPLS:28848|||NTE|||AWL-901C010249|||2881|99/ABCD/328811/MN|10.204.83.154|||22|2|71/KRFN/810151/NV|VPLS:28848
192.168.113.176/VPWS:32080|192.168.113.176/VPWS:32080|192.168.113.176/VPWS:32080|NTE-CFM-CFO|IPAG|NTE|||OER-0727415014|||1078|85/VLXP/306078/PT|192.168.113.176|||9|2|85/KQGN/306781/PT|VPWS:32080
150.0.0.168/VPWS:26308|150.0.0.168/VPWS:26308|150.0.0.168/VPWS:26308|||IPAG|||||||32/HGHG/989098/GB|150.0.0.168|Y||ge-5/1/6|||VPWS:26308
192.168.113.80/VPLS:22768|192.168.113.80/VPLS:22768|192.168.113.80/VPLS:22768|NTE-CFM-CFO|IPAG|NTE|||EXF-407N191276|||1123|10/CUXM/110689/SB|192.168.113.80|||11|2|10/KSFN/110690/SB|VPLS:22768
10.204.9.100/VPWS:25868|10.204.9.100/VPWS:25868|10.204.9.100/VPWS:25868|NTE-CFM-CFO|IPAG|NTE|||AWL-407TEST123|||2671|56/KSON/999904/SB|10.204.9.100|Y||1|||VPWS:25868
10.204.83.98/VPWS:27999|10.204.83.98/VPWS:27999|10.204.83.98/VPWS:27999|NTE-CFM-CFO|IPAG|NTE|||452-904C010249|||151|48/EVCP/328922/RS|10.204.83.98|Y||9|||VPWS:27999
192.168.113.47/VPWS:21641|192.168.113.47/VPWS:21641|192.168.113.47/VPWS:21641|NTE-CFM-CFO|IPAG|NTE|||BSM-407C070620|||701|10/CUXM/110276/SB|192.168.113.47|||10|2|10/KRGN/110254/SB|VPWS:21641
10.204.85.33/VPLS:27194|10.204.85.33/VPLS:27194|10.204.85.33/VPLS:27194|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||406|43/EVCS/617829/SD|10.204.85.33|||11|2|67/KSGN/765921/NV|VPLS:27194
10.204.81.136/VPLS:22461|10.204.81.136/VPLS:22461|10.204.81.136/VPLS:22461|NTE-CFM-CFO|IPAG|NTE|||PUN-901C010249|||417|76/EVCS/172911/RS|10.204.81.136|||25|6|04/UNIF/240387/JP|VPLS:22461
10.204.84.155/VPLS:26704|10.204.84.155/VPLS:26704|10.204.84.155/VPLS:26704|NFO-MOBILITYUNI|NTE|NTE|||650-901C010249|||1000|90/VLMX/021612/SP|10.204.84.155|Y||1|||VPLS:26704
10.204.83.194/VPLS:26466|10.204.83.194/VPLS:26466|10.204.83.194/VPLS:26466|NTE-CFM-CFO|IPAG|NTE|||AWL-901C010249|||4012|99/ABCD/389007/MN|10.204.83.194|||11|2|99/KSGN/155569/NV|VPLS:26466
143.0.68.172/VPLS:31999|143.0.68.172/VPLS:31999|143.0.68.172/VPLS:31999|||IPAG|||||||98/KRFN/872563/SB|143.0.68.172|Y||ge-3/0/0|||VPLS:31999
10.144.0.147/VPWS:32400|10.144.0.147/VPWS:32400|10.144.0.147/VPWS:32400|||IPAG|||||||58/VLXP/700523/SB|10.144.0.147|Y||ge-5/0/2|||VPWS:32400
10.204.144.69/L2CKT:32557|10.204.144.69/L2CKT:32557|10.204.144.69/L2CKT:32557|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||988|05/KRFN/582013/RB|10.204.144.69|Y||1|||L2CKT:32557
10.204.90.231/VPWS:63834|10.204.90.231/VPWS:63834|10.204.90.231/VPWS:63834|NTE-CFM-CFO|IPAG|NTE|||ABC-901C010249|||3335|85/KFGN/64792/LB|10.204.90.231|||25|10|AB/AAAA/12345/123/ESE|VPWS:63834
10.204.83.196/VPLS:26713|10.204.83.196/VPLS:26713|10.204.83.196/VPLS:26713|NTE-CFM-CFO|IPAG|NTE|||AWL-901C010249|||3111|99/ABCD/293338/MN|10.204.83.196|||11|2|99/KSGN/443333/NV|VPLS:26713
10.204.81.136/VPWS:22440|10.204.81.136/VPWS:22440|10.204.81.136/VPWS:22440|NTE-CFM-CFO|IPAG|NTE|||MJC-7227212574|||776|99/DDEE/124469/SB|10.204.81.136|||25|4|04/UNIF/240387/JP|VPWS:22440
10.204.82.66/VPWS:23231|10.204.82.66/VPWS:23231|10.204.82.66/VPWS:23231|NTE-CFM-CFO|IPAG|NTE|||312-404N100098|||78|65/BNHY/987678/VG|10.204.82.66|||25|20|05/BVGH/534656/BS|VPWS:23231
10.204.9.184/VPLS:28743|10.204.9.184/VPLS:28743|10.204.9.184/VPLS:28743|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||202|29/AAFU/270190/UK|10.204.9.184|||9|2|29/KRFN/270190/SB|VPLS:28743
10.204.66.99/VPLS:23647|10.204.66.99/VPLS:23647|10.204.66.99/VPLS:23647|NTE-CFM-CFO|IPAG|NTE|||PUN-901C010249|||1000|78/DEAS/789365/DA|10.204.66.99|N||28|||VPLS:23647
10.204.67.107/VPWS:31732|10.204.67.107/VPWS:31732|10.204.67.107/VPWS:31732|NFO-MOBILITYUNI|NTE|NTE|||SMW-407N160088|||1082|85/VLXP/306082/SB|10.204.67.107|||9|3|85/KRGN/306822/SB|VPWS:31732
192.168.113.83/VPWS:32435|192.168.113.83/VPWS:32435|192.168.113.83/VPWS:32435|NTE-CFM-CFO|IPAG|NTE|||OER-0727415014|||1054|85/VLXP/131505/PT|192.168.113.83|||25|9|85/KQGN/050785/PT|VPWS:32435
10.204.10.114/VPWS:29427|10.204.10.114/VPWS:29427|10.204.10.114/VPWS:29427|NFO-MOBILITYUNI|NTE|NTE|||452-904C010249|||645|01/EVCP/111012/PJ|10.204.10.114|Y||1|||VPWS:29427
10.204.10.57/VPWS:28473|10.204.10.57/VPWS:28473|10.204.10.57/VPWS:28473|NFO-MOBILITYUNI|NTE|NTE|||ATX-1234567891|||345|78/EVCP/839222/RS|10.204.10.57|Y||1|||VPWS:28473
135.16.243.66/L2CKT:32591|135.16.243.66/L2CKT:32591|135.16.243.66/L2CKT:32591|NTE-CFM-CFO|IPAG|NTE|||AWL-0727412692|||1031|31/KQGN/120639/SB|135.16.243.66|Y||4|||L2CKT:32591
150.0.0.232/VPLS:26462|150.0.0.232/VPLS:26462|150.0.0.232/VPLS:26462|||IPAG|||||||99/ABCD/389003/MN|150.0.0.232|Y||ge-0/0/1|||VPLS:26462
192.168.113.165/VPLS:26734|192.168.113.165/VPLS:26734|192.168.113.165/VPLS:26734|NTE-CFM-CFO|IPAG|NTE|||SMW-407N160088|||1141|85/CUXM/102041/SB|192.168.113.165|Y||2|||VPLS:26734
10.204.9.249/L2CKT:28111|10.204.9.249/L2CKT:28111|10.204.9.249/L2CKT:28111|NTE-CFM-CFO|IPAG|NTE|||AWL-901C010249|||983|01/EVCP/060712/DP|10.204.9.249|Y||3|||L2CKT:28111
192.168.113.86/VPLS:32454|192.168.113.86/VPLS:32454|192.168.113.86/VPLS:32454|NTE-CFM-CFO|IPAG|NTE|||FNA-0727415099|||3400|86/VLXM/507043/PT|192.168.113.86|||25|2|10/KRFN/130405/PT|VPLS:32454
10.204.9.64/VPLS:25690|10.204.9.64/VPLS:25690|10.204.9.64/VPLS:25690|NTE-CFM-CFO|IPAG|NTE|||AWL-901C010249|||768|39/KSGN/999994/SB|10.204.9.64|N||28|||VPLS:25690
192.168.128.102/L2CKT:30404|192.168.128.102/L2CKT:30404|192.168.128.102/L2CKT:30404|NTE-CFM-CFO|IPAG|NTE|||PUA-407N070017|||1506|10/VLXP/130121/SB|192.168.128.102|Y||1|||L2CKT:30404
10.144.0.147/VPWS:26846|10.144.0.147/VPWS:26846|10.144.0.147/VPWS:26846|||IPAG|||||||58/CUXM/105021/SB|10.144.0.147|Y||ge-1/0/0|||VPWS:26846
10.204.9.249/VPLS:27975|10.204.9.249/VPLS:27975|10.204.9.249/VPLS:27975|NTE-CFM-CFO|IPAG|NTE|||650-901C010249|||111|00/EVCP/121212/SP|10.204.9.249|||9|2|23/HYTR/887711/NI|VPLS:27975
10.204.83.195/L2CKT:26419|10.204.83.195/L2CKT:26419|10.204.83.195/L2CKT:26419|NTE-CFM-CFO|IPAG|NTE|||AWL-901C010249|||2311|99/ABCD/019092/MN|10.204.83.195|||11|2|99/KSGN/176869/NV|L2CKT:26419
10.144.0.137/VPLS:31665|10.144.0.137/VPLS:31665|10.144.0.137/VPLS:31665|||IPAG|||||||10/CUXM/101061/SB|10.144.0.137|Y||ge-1/3/5|||VPLS:31665
192.168.113.147/VPWS:21498|192.168.113.147/VPWS:21498|192.168.113.147/VPWS:21498|||NTE|||BSM-407C070620|||772|10/CUXM/110272/SB|192.168.113.147|||21|17|10/KQGN/100621/SB|VPWS:21498
10.204.132.88/VPWS:29248|10.204.132.88/VPWS:29248|10.204.132.88/VPWS:29248|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||3211|99/ABCD/553181/MN|10.204.132.88|||11|2|13/KSGN/343222/SB|VPWS:29248
8.8.0.154/VPLS:62367|8.8.0.154/VPLS:62367|8.8.0.154/VPLS:62367|||IPAG|||||||GIOM_IDIS_101|8.8.0.154|Y||ge-0/0/6|||VPLS:62367
10.204.10.104/L2CKT:31817|10.204.10.104/L2CKT:31817|10.204.10.104/L2CKT:31817|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||3232|55/OOOO/872234/NH|10.204.10.104|||9|2|44/HYRT/652234/NH|L2CKT:31817
10.204.144.73/L2CKT:32162|10.204.144.73/L2CKT:32162|10.204.144.73/L2CKT:32162|NFO-MOBILITYUNI|NTE|NTE|||452-904C010249|||287|01/EVCP/050920/ES|10.204.144.73|Y||1|||L2CKT:32162
10.204.82.18/VPWS:23231|10.204.82.18/VPWS:23231|10.204.82.18/VPWS:23231|NTE-CFM-CFO|IPAG|NTE|||312-404N100098|||34|65/BNHY/987678/VG|10.204.82.18|||25|23|99/THMK/767676/MK|VPWS:23231
10.204.83.251/VPLS:25862|10.204.83.251/VPLS:25862|10.204.83.251/VPLS:25862|NTE-CFM-CFO|IPAG|NTE|||AWL-901C010249|||379|61/KRFN/061090/NV|10.204.83.251|Y||28|||VPLS:25862
10.144.0.137/VPLS:30517|10.144.0.137/VPLS:30517|10.144.0.137/VPLS:30517|||IPAG|||||||10/VLXM/130129/SB|10.144.0.137|Y||ge-5/2/7|||VPLS:30517
10.204.208.84/VPLS:20632|10.204.208.84/VPLS:20632|10.204.208.84/VPLS:20632|NFO-MOBILITYUNI|NTE|NTE|||ABC-901C010249|||23|EVC_1SDG|10.204.208.84|Y||1|||VPLS:20632
10.144.0.154/L2CKT:32318|10.144.0.154/L2CKT:32318|10.144.0.154/L2CKT:32318|||IPAG|||||||10/VLXP/051601/PT|10.144.0.154|Y||ge-1/0/3|||L2CKT:32318
8.8.0.172/ASDF1234|8.8.0.172/ASDF1234|8.8.0.172/ASDF1234|||IPAG|||||||66/ASHU/123456/UU|8.8.0.172|Y||ge-5/0/0|||ASDF1234
150.0.0.215/VPWS:27971|150.0.0.215/VPWS:27971|150.0.0.215/VPWS:27971|||IPAG|||||||74/EVCP/983932/RS|150.0.0.215|Y||ge-0/0/0|||VPWS:27971
143.0.68.169/VPWS:28459|143.0.68.169/VPWS:28459|143.0.68.169/VPWS:28459|||IPAG|||||||08/POPO/749352/SB|143.0.68.169|Y||ge-1/0/1|||VPWS:28459
10.204.84.210/VPWS:27250|10.204.84.210/VPWS:27250|10.204.84.210/VPWS:27250|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||681|45/JNHM/871230/NH|10.204.84.210|Y||2|||VPWS:27250
10.204.10.32/L2CKT:28058|10.204.10.32/L2CKT:28058|10.204.10.32/L2CKT:28058|NFO-MOBILITYUNI|NTE|NTE|||452-904C010249|||201|01/BMAQ/000111/ST|10.204.10.32|Y||5|||L2CKT:28058
10.204.134.202/VPWS:30504|10.204.134.202/VPWS:30504|10.204.134.202/VPWS:30504|NFO-MOBILITYUNI|NTE|NTE|||ABC-901C010249|||83|01/EVCP/012313/DP|10.204.134.202|||9|2|99/KRFN/338110/NV|VPWS:30504
10.204.132.92/VPWS:29468|10.204.132.92/VPWS:29468|10.204.132.92/VPWS:29468|NFO-MOBILITYUNI|NTE|NTE|||AWL-901C010249|||3544|99/ABCD/451587/MN|10.204.132.92|||9|2|17/UNIF/343333/RS|VPWS:29468
10.204.90.173/null|10.204.90.173/null|10.204.90.173/null|NTE-CFM-CFO|IPAG|NTE|||AWL-901NCC1011|||56|25/EVCU/239912/UC|10.204.90.173|||25|4|20/USRP/238712/US|null
