@rel(Composed_Of)
@from(PE_PPort)key|@to(PE_LPort)key
143.0.24.102/1/0/0|143.0.24.102/1/0/0/79
10.144.0.136/0/3/2|10.144.0.136/0/3/2/6011
143.0.24.98/1/3/1|143.0.24.98/1/3/1/25
10.0.38.96/1/0/0|10.0.38.96/1/0/0/3
10.0.40.4/0/0/3|10.0.40.4/0/0/3/1
12.123.80.194/0/0/4|12.123.80.194/0/0/4/13
143.0.68.69/1/0/0|143.0.68.69/1/0/0/4
143.0.68.24/5/2/1|143.0.68.24/5/2/1/26
143.0.68.242/3/2/0|143.0.68.242/3/2/0/175
10.0.40.7/0/0/7|10.0.40.7/0/0/7/1
149.8.0.160/4/0/0|149.8.0.160/4/0/0/1
10.0.34.15/7/0/0|10.0.34.15/7/0/0/13
143.0.68.184/0/1/6|143.0.68.184/0/1/6/6018
149.0.3.222/1/0/5|149.0.3.222/1/0/5/130
10.0.40.4/1/2/3|10.0.40.4/1/2/3/2
10.0.40.4/1/0/0|10.0.40.4/1/0/0/2
143.0.68.230/5/1/0|143.0.68.230/5/1/0/6057
12.82.0.61/3/0/2|12.82.0.61/3/0/2/17
143.0.68.112/1/0/1|143.0.68.112/1/0/1/6
12.82.0.62/1/0/7|12.82.0.62/1/0/7/3
10.0.40.4/3/3/0|10.0.40.4/3/3/0/11
149.0.3.196/0/0/8|149.0.3.196/0/0/8/6007
10.0.40.4/1/3/5|10.0.40.4/1/3/5/1
143.0.24.168/3/0/0|143.0.24.168/3/0/0/25
143.0.68.242/4/0/8|143.0.68.242/4/0/8/212
12.82.0.62/1/0/7|12.82.0.62/1/0/7/28
10.0.36.7/11/2/4|10.0.36.7/11/2/4/1
149.0.3.196/0/0/9|149.0.3.196/0/0/9/6006
149.0.3.196/0/2/0|149.0.3.196/0/2/0/106
149.4.64.5/2/2/3|149.4.64.5/2/2/3/1
149.4.64.5/5/3/5|149.4.64.5/5/3/5/1
10.0.36.72/8/0/0|10.0.36.72/8/0/0/1
150.0.0.59/0/2/0|150.0.0.59/0/2/0/15
12.122.72.128/1/0/1|12.122.72.128/1/0/1/6
143.0.68.230/5/1/0|143.0.68.230/5/1/0/6045
10.0.36.78/8/2/2|10.0.36.78/8/2/2/1
10.0.36.21/2/3/1|10.0.36.21/2/3/1/1
143.0.68.79/0/0/0|143.0.68.79/0/0/0/3
12.122.72.128/1/0/1|12.122.72.128/1/0/1/11
10.0.40.4/3/0/9|10.0.40.4/3/0/9/15
10.0.40.4/3/2/1|10.0.40.4/3/2/1/4
143.0.68.244/1/0/0|143.0.68.244/1/0/0/6003
10.0.40.1/1/0/0|10.0.40.1/1/0/0/2
10.144.0.65/4/0/3|10.144.0.65/4/0/3/58
10.0.38.78/1/3/0|10.0.38.78/1/3/0/11
12.123.80.214/2/1/3|12.123.80.214/2/1/3/99
192.168.114.116/GigabitEthernet0/0|192.168.114.116/GigabitEthernet0/0/1
143.0.68.169/2/0/7|143.0.68.169/2/0/7/115
10.0.36.75/4/0/7|10.0.36.75/4/0/7/1
10.0.36.75/3/0/0|10.0.36.75/3/0/0/1
10.0.36.75/3/0/6|10.0.36.75/3/0/6/0
10.0.36.77/1/2/4|10.0.36.77/1/2/4/2
10.0.40.33/1/0/0|10.0.40.33/1/0/0/3
10.0.40.33/1/0/1|10.0.40.33/1/0/1/2
149.0.3.198/2/0/2|149.0.3.198/2/0/2/6001
10.0.40.42/1/2/4|10.0.40.42/1/2/4/0
10.0.36.78/5/1/1|10.0.36.78/5/1/1/1
143.0.68.243/0/0/0|143.0.68.243/0/0/0/17
149.0.3.250/5/0/2|149.0.3.250/5/0/2/12
10.144.0.154/1/0/3|10.144.0.154/1/0/3/6000
12.123.80.32/1/0/0|12.123.80.32/1/0/0/17
149.9.0.128/1/3/4|149.9.0.128/1/3/4/5
149.4.64.2/0/2/6|149.4.64.2/0/2/6/0
143.0.24.186/0/0/0|143.0.24.186/0/0/0/1
12.122.72.115/3/2/7|12.122.72.115/3/2/7/2
143.0.68.244/1/0/0|143.0.68.244/1/0/0/6007
150.0.0.168/5/1/6|150.0.0.168/5/1/6/6040
10.0.38.121/2/0/2|10.0.38.121/2/0/2/20
12.123.80.215/4/0/0|12.123.80.215/4/0/0/3
12.123.80.32/2/0/8|12.123.80.32/2/0/8/47
149.0.3.222/2/0/5|149.0.3.222/2/0/5/208
10.0.40.33/1/0/0|10.0.40.33/1/0/0/5002
12.123.80.84/0/1/9|12.123.80.84/0/1/9/20
143.0.68.247/0/0/4|143.0.68.247/0/0/4/6000
10.0.40.7/7/1/6|10.0.40.7/7/1/6/2
10.0.34.15/2/0/5|10.0.34.15/2/0/5/3
10.0.40.7/2/2/2|10.0.40.7/2/2/2/1
10.144.0.155/1/3/0|10.144.0.155/1/3/0/6005
10.144.0.61/9/0/3|10.144.0.61/9/0/3/3
12.122.72.115/0/2/5|12.122.72.115/0/2/5/4
149.8.0.160/1/2/1|149.8.0.160/1/2/1/9
10.0.36.23/0/0/5|10.0.36.23/0/0/5/2
10.144.0.137/1/3/5|10.144.0.137/1/3/5/6009
143.0.68.227/3/0/0|143.0.68.227/3/0/0/37
10.144.0.62/9/1/7|10.144.0.62/9/1/7/4
10.0.40.35/8/1/0|10.0.40.35/8/1/0/4
149.4.64.14/1/0/2|149.4.64.14/1/0/2/1
10.0.8.124/4/0/0|10.0.8.124/4/0/0/0
143.0.68.44/0/0/6|143.0.68.44/0/0/6/40
12.122.72.115/1/2/0|12.122.72.115/1/2/0/2
143.0.68.168/2/0/0|143.0.68.168/2/0/0/6002
10.0.36.76/9/0/0|10.0.36.76/9/0/0/2
12.123.80.17/1/0/1|12.123.80.17/1/0/1/11
149.8.0.160/1/2/0|149.8.0.160/1/2/0/7
12.80.72.76/0/0/1|12.80.72.76/0/0/1/3
10.144.0.138/4/0/0|10.144.0.138/4/0/0/8
149.4.64.2/3/0/0|149.4.64.2/3/0/0/2
143.0.68.172/3/0/0|143.0.68.172/3/0/0/6003
149.9.0.6/0/3/0|149.9.0.6/0/3/0/6002
10.144.0.137/5/2/7|10.144.0.137/5/2/7/6005
10.0.36.7/1/0/0|10.0.36.7/1/0/0/3
10.0.36.5/0/0/0|10.0.36.5/0/0/0/0
10.0.36.5/0/1/6|10.0.36.5/0/1/6/1
149.0.3.223/1/0/8|149.0.3.223/1/0/8/59
10.0.40.4/3/2/1|10.0.40.4/3/2/1/2
143.0.68.230/5/1/0|143.0.68.230/5/1/0/6012
12.123.80.27/2/0/3|12.123.80.27/2/0/3/6022
10.0.36.21/2/3/0|10.0.36.21/2/3/0/1
149.4.64.2/0/2/0|149.4.64.2/0/2/0/1
148.0.131.204/5/0/0|148.0.131.204/5/0/0/6034
149.0.3.194/4/2/0|149.0.3.194/4/2/0/6001
150.0.0.23/5/0/3|150.0.0.23/5/0/3/28
10.0.36.75/9/0/1|10.0.36.75/9/0/1/1
10.0.40.7/5/0/3|10.0.40.7/5/0/3/1
149.4.64.6/4/0/0|149.4.64.6/4/0/0/1
10.0.34.15/9/0/0|10.0.34.15/9/0/0/1
143.0.68.172/4/0/8|143.0.68.172/4/0/8/172
10.0.40.4/3/2/1|10.0.40.4/3/2/1/1
143.0.68.230/5/1/0|143.0.68.230/5/1/0/6022
10.0.32.64/0/2/4|10.0.32.64/0/2/4/2
10.0.40.4/2/0/5|10.0.40.4/2/0/5/11
10.144.0.138/0/1/0|10.144.0.138/0/1/0/6
10.0.36.72/1/0/2|10.0.36.72/1/0/2/1
10.0.36.72/0/0/6|10.0.36.72/0/0/6/2
143.0.68.208/0/1/3|143.0.68.208/0/1/3/1
12.82.0.53/2/0/9|12.82.0.53/2/0/9/32
12.122.72.115/1/1/3|12.122.72.115/1/1/3/2
12.123.80.15/1/0/6|12.123.80.15/1/0/6/71
150.0.0.168/5/1/6|150.0.0.168/5/1/6/6033
12.123.80.214/3/1/1|12.123.80.214/3/1/1/223
143.0.68.35/1/0/8|143.0.68.35/1/0/8/24
143.0.68.225/5/0/0|143.0.68.225/5/0/0/7
10.144.0.113/5/1/0|10.144.0.113/5/1/0/83
10.0.36.78/2/1/4|10.0.36.78/2/1/4/2
149.9.0.128/1/2/0|149.9.0.128/1/2/0/9
143.0.68.69/1/0/3|143.0.68.69/1/0/3/13
143.0.68.13/1/0/0|143.0.68.13/1/0/0/4
143.0.24.148/4/0/9|143.0.24.148/4/0/9/6016
143.0.68.209/2/1/0|143.0.68.209/2/1/0/26
143.0.68.184/0/1/6|143.0.68.184/0/1/6/6011
143.0.68.69/1/0/5|143.0.68.69/1/0/5/19
143.0.68.43/0/0/0|143.0.68.43/0/0/0/6001
148.0.131.197/0/0/0|148.0.131.197/0/0/0/3
149.0.24.16/0/0/0|149.0.24.16/0/0/0/1
10.0.40.4/0/0/0|10.0.40.4/0/0/0/5
143.0.68.172/4/0/8|143.0.68.172/4/0/8/173
12.122.72.166/0/1/0|12.122.72.166/0/1/0/4
143.0.24.148/4/1/0|143.0.24.148/4/1/0/11
149.4.64.5/2/0/1|149.4.64.5/2/0/1/1
143.0.68.46/0/0/2|143.0.68.46/0/0/2/6003
148.0.131.203/0/0/0|148.0.131.203/0/0/0/4
143.0.24.59/0/0/1|143.0.24.59/0/0/1/6
12.123.68.4/3/1/0|12.123.68.4/3/1/0/10
12.123.80.32/2/0/4|12.123.80.32/2/0/4/26
10.144.0.123/0/0/0|10.144.0.123/0/0/0/173
12.82.0.53/1/0/0|12.82.0.53/1/0/0/118
12.122.74.1/0/0/1|12.122.74.1/0/0/1/3
149.0.3.135/0/1/0|149.0.3.135/0/1/0/6014
148.0.131.182/0/0/0|148.0.131.182/0/0/0/4
10.0.38.35/4/0/2|10.0.38.35/4/0/2/8
10.0.36.5/0/0/4|10.0.36.5/0/0/4/2
12.122.72.115/4/2/0|12.122.72.115/4/2/0/0
10.0.8.122/1/1/1|10.0.8.122/1/1/1/4
10.0.40.7/0/1/7|10.0.40.7/0/1/7/1
10.0.40.7/7/2/2|10.0.40.7/7/2/2/1
10.144.0.153/4/0/0|10.144.0.153/4/0/0/18
12.80.84.26/5/0/0|12.80.84.26/5/0/0/2
149.8.0.161/1/1/9|149.8.0.161/1/1/9/1
12.82.0.58/0/1/4|12.82.0.58/0/1/4/9
143.0.68.170/2/0/4|143.0.68.170/2/0/4/6008
8.8.0.172/5/0/4|8.8.0.172/5/0/4/4
150.0.0.168/5/1/6|150.0.0.168/5/1/6/6032
143.0.68.247/4/2/4|143.0.68.247/4/2/4/6008
10.0.40.1/2/3/0|10.0.40.1/2/3/0/1
143.0.24.59/0/0/1|143.0.24.59/0/0/1/7
150.0.0.59/0/0/0|150.0.0.59/0/0/0/12
10.0.40.4/3/2/1|10.0.40.4/3/2/1/6
12.123.80.29/1/0/5|12.123.80.29/1/0/5/37
10.0.36.74/0/2/0|10.0.36.74/0/2/0/1
10.0.40.4/1/0/2|10.0.40.4/1/0/2/1
143.0.68.248/4/0/0|143.0.68.248/4/0/0/6011
10.0.36.14/3/2/2|10.0.36.14/3/2/2/1
149.9.0.28/5/1/3|149.9.0.28/5/1/3/26
88.33.55.4/3/0/8|88.33.55.4/3/0/8/1
143.0.24.98/1/0/8|143.0.24.98/1/0/8/58
10.0.36.76/1/0/2|10.0.36.76/1/0/2/1
10.0.36.20/0/0/6|10.0.36.20/0/0/6/1
10.0.36.21/2/2/0|10.0.36.21/2/2/0/0
143.0.68.242/5/0/0|143.0.68.242/5/0/0/6040
149.0.3.222/2/1/2|149.0.3.222/2/1/2/6005
10.0.36.72/2/2/8|10.0.36.72/2/2/8/1
10.0.40.4/2/3/6|10.0.40.4/2/3/6/1
143.0.68.168/2/0/2|143.0.68.168/2/0/2/41
149.0.3.64/0/0/2|149.0.3.64/0/0/2/0
148.0.131.253/4/0/4|148.0.131.253/4/0/4/14
10.0.40.7/5/2/4|10.0.40.7/5/2/4/1
10.0.34.15/3/0/7|10.0.34.15/3/0/7/4
10.0.40.7/3/1/1|10.0.40.7/3/1/1/8
149.4.64.5/0/1/0|149.4.64.5/0/1/0/1
149.4.64.5/1/0/5|149.4.64.5/1/0/5/1
149.0.3.196/0/2/9|149.0.3.196/0/2/9/195
10.0.36.72/9/0/4|10.0.36.72/9/0/4/1
150.0.0.153/1/0/1|150.0.0.153/1/0/1/6007
150.0.0.213/2/0/1|150.0.0.213/2/0/1/4
10.144.0.137/1/3/5|10.144.0.137/1/3/5/6085
149.0.3.196/4/0/0|149.0.3.196/4/0/0/6001
10.0.34.15/2/0/0|10.0.34.15/2/0/0/1
10.0.36.21/0/0/2|10.0.36.21/0/0/2/1
12.123.80.156/4/0/5|12.123.80.156/4/0/5/14
12.123.80.195/0/0/0|12.123.80.195/0/0/0/4
10.0.40.4/3/1/1|10.0.40.4/3/1/1/3
12.80.72.65/0/0/2|12.80.72.65/0/0/2/7
143.0.68.230/2/2/3|143.0.68.230/2/2/3/143
12.123.80.214/2/1/2|12.123.80.214/2/1/2/6002
148.0.131.177/0/0/0|148.0.131.177/0/0/0/3
149.4.64.14/0/2/4|149.4.64.14/0/2/4/0
10.0.40.6/0/0/1|10.0.40.6/0/0/1/1
149.8.0.160/1/2/0|149.8.0.160/1/2/0/15
10.0.34.15/1/0/2|10.0.34.15/1/0/2/1
12.122.74.1/0/2/1|12.122.74.1/0/2/1/1
149.0.3.196/0/0/8|149.0.3.196/0/0/8/6000
10.0.40.4/1/3/6|10.0.40.4/1/3/6/1
143.0.68.168/2/0/1|143.0.68.168/2/0/1/69
143.0.68.71/1/0/1|143.0.68.71/1/0/1/6
12.80.72.93/0/0/0|12.80.72.93/0/0/0/3
10.144.0.137/1/1/1|10.144.0.137/1/1/1/6014
143.0.68.22/4/0/0|143.0.68.22/4/0/0/35
10.0.40.4/0/1/8|10.0.40.4/0/1/8/7
10.0.32.64/0/1/7|10.0.32.64/0/1/7/1
12.123.80.17/1/0/6|12.123.80.17/1/0/6/28
149.4.64.5/0/3/7|149.4.64.5/0/3/7/1
143.0.24.92/1/2/0|143.0.24.92/1/2/0/9
10.0.38.42/1/0/5|10.0.38.42/1/0/5/14
10.144.0.137/1/0/0|10.144.0.137/1/0/0/1907
149.4.64.5/2/0/5|149.4.64.5/2/0/5/1
10.0.38.78/5/0/1|10.0.38.78/5/0/1/17
143.0.68.247/4/2/4|143.0.68.247/4/2/4/72
149.0.3.135/0/1/0|149.0.3.135/0/1/0/6016
10.0.36.73/0/3/1|10.0.36.73/0/3/1/1
143.0.24.148/4/0/9|143.0.24.148/4/0/9/6004
12.82.0.62/1/0/2|12.82.0.62/1/0/2/3
149.4.64.5/9/2/2|149.4.64.5/9/2/2/5
10.0.40.4/3/3/0|10.0.40.4/3/3/0/1
12.123.80.29/1/0/9|12.123.80.29/1/0/9/63
12.123.80.29/1/1/4|12.123.80.29/1/1/4/97
149.0.3.138/0/0/9|149.0.3.138/0/0/9/33
10.0.36.6/1/0/3|10.0.36.6/1/0/3/1
143.0.24.168/5/1/0|143.0.24.168/5/1/0/38
14.195.0.50/0/0/4|14.195.0.50/0/0/4/2
12.123.80.92/5/0/0|12.123.80.92/5/0/0/4
149.9.0.29/0/0/1|149.9.0.29/0/0/1/6006
12.82.0.53/1/0/7|12.82.0.53/1/0/7/115
143.0.68.254/2/3/4|143.0.68.254/2/3/4/59
10.0.36.75/3/0/8|10.0.36.75/3/0/8/1
12.122.72.115/3/2/4|12.122.72.115/3/2/4/3
149.8.0.160/5/0/5|149.8.0.160/5/0/5/1
149.0.3.222/2/1/2|149.0.3.222/2/1/2/6006
143.0.68.242/0/2/0|143.0.68.242/0/2/0/6007
12.82.0.62/1/1/0|12.82.0.62/1/1/0/33
10.0.40.4/0/0/0|10.0.40.4/0/0/0/7
10.0.34.15/3/0/4|10.0.34.15/3/0/4/1
150.0.0.215/1/0/2|150.0.0.215/1/0/2/17
12.80.72.38/2/0/1|12.80.72.38/2/0/1/7
148.0.131.239/5/0/0|148.0.131.239/5/0/0/6051
143.0.24.102/0/0/7|143.0.24.102/0/0/7/23
143.0.24.102/0/2/1|143.0.24.102/0/2/1/41
143.0.68.184/0/1/6|143.0.68.184/0/1/6/6040
143.0.68.184/0/1/6|143.0.68.184/0/1/6/6021
149.0.3.196/0/0/9|149.0.3.196/0/0/9/6004
12.123.68.4/3/1/0|12.123.68.4/3/1/0/6
10.0.36.75/11/0/1|10.0.36.75/11/0/1/3
149.0.3.64/0/1/3|149.0.3.64/0/1/3/1
12.123.68.4/3/0/0|12.123.68.4/3/0/0/17
150.0.0.215/1/0/0|150.0.0.215/1/0/0/15
12.80.68.134/5/0/6|12.80.68.134/5/0/6/13
10.0.36.21/2/0/2|10.0.36.21/2/0/2/1
78.23.44.28/0/1/0|78.23.44.28/0/1/0/45
143.0.24.98/1/1/8|143.0.24.98/1/1/8/67
10.144.0.149/1/1/7|10.144.0.149/1/1/7/2
10.0.36.21/9/3/1|10.0.36.21/9/3/1/1
10.144.0.136/0/3/0|10.144.0.136/0/3/0/114
143.0.24.144/4/0/0|143.0.24.144/4/0/0/71
12.123.80.32/1/0/6|12.123.80.32/1/0/6/25
149.8.0.160/3/0/4|149.8.0.160/3/0/4/1
143.0.68.242/5/0/0|143.0.68.242/5/0/0/6006
149.0.3.196/0/3/2|149.0.3.196/0/3/2/282
149.8.0.30/0/0/3|149.8.0.30/0/0/3/18
10.0.36.79/1/0/1|10.0.36.79/1/0/1/4
10.0.40.4/3/2/3|10.0.40.4/3/2/3/2
10.0.36.6/0/0/0|10.0.36.6/0/0/0/0
88.33.55.4/1/0/4|88.33.55.4/1/0/4/2
10.0.36.78/4/2/3|10.0.36.78/4/2/3/1
150.0.0.212/0/1/2|150.0.0.212/0/1/2/54
12.122.72.115/1/0/4|12.122.72.115/1/0/4/5
148.0.131.197/0/0/0|148.0.131.197/0/0/0/4
12.82.0.55/5/0/7|12.82.0.55/5/0/7/26
8.8.0.172/5/0/0|8.8.0.172/5/0/0/21
143.0.68.170/0/0/1|143.0.68.170/0/0/1/9
8.8.0.148/0/0/2|8.8.0.148/0/0/2/18
12.80.0.208/4/0/0|12.80.0.208/4/0/0/30
12.123.80.98/2/0/1|12.123.80.98/2/0/1/3
149.0.3.194/4/1/0|149.0.3.194/4/1/0/6002
78.23.44.28/0/1/4|78.23.44.28/0/1/4/3
143.0.68.68/0/0/1|143.0.68.68/0/0/1/17
12.122.72.115/1/0/1|12.122.72.115/1/0/1/2
10.0.38.44/5/0/9|10.0.38.44/5/0/9/24
150.0.0.213/2/0/6|150.0.0.213/2/0/6/12
10.0.36.72/2/0/7|10.0.36.72/2/0/7/2
72.44.12.28/0/0/0|72.44.12.28/0/0/0/44
10.0.36.20/0/0/7|10.0.36.20/0/0/7/1
149.8.0.160/2/3/7|149.8.0.160/2/3/7/1
12.82.0.62/2/3/7|12.82.0.62/2/3/7/124
10.0.36.21/5/0/0|10.0.36.21/5/0/0/4
10.0.36.72/2/1/8|10.0.36.72/2/1/8/2
12.123.80.142/0/0/6|12.123.80.142/0/0/6/15
149.9.0.18/1/0/1|149.9.0.18/1/0/1/18
143.0.68.172/4/0/6|143.0.68.172/4/0/6/160
148.0.131.204/5/0/0|148.0.131.204/5/0/0/6102
149.0.3.196/0/0/9|149.0.3.196/0/0/9/6010
149.0.3.146/3/0/0|149.0.3.146/3/0/0/4
10.0.32.65/1/1/0|10.0.32.65/1/1/0/1
12.123.80.27/2/0/3|12.123.80.27/2/0/3/6012
10.0.40.36/1/0/1|10.0.40.36/1/0/1/10
78.23.44.28/1/2/6|78.23.44.28/1/2/6/2
143.0.68.230/5/1/0|143.0.68.230/5/1/0/6044
10.0.38.53/0/3/8|10.0.38.53/0/3/8/6
143.0.68.240/2/0/8|143.0.68.240/2/0/8/39
150.0.0.212/0/0/2|150.0.0.212/0/0/2/6
143.0.68.34/1/0/2|143.0.68.34/1/0/2/6
150.0.0.166/2/0/0|150.0.0.166/2/0/0/5
10.0.36.78/8/2/3|10.0.36.78/8/2/3/1
12.123.80.37/0/0/0|12.123.80.37/0/0/0/7
150.0.0.153/1/1/9|150.0.0.153/1/1/9/15
12.80.0.207/2/0/0|12.80.0.207/2/0/0/27
149.8.0.17/1/0/4|149.8.0.17/1/0/4/6
149.9.0.15/2/0/0|149.9.0.15/2/0/0/3
150.0.0.232/0/0/1|150.0.0.232/0/0/1/6020
149.8.0.22/0/0/1|149.8.0.22/0/0/1/5
10.0.36.6/0/1/0|10.0.36.6/0/1/0/11
143.0.68.170/1/0/5|143.0.68.170/1/0/5/6000
12.82.0.55/5/0/4|12.82.0.55/5/0/4/14
12.123.80.32/1/0/7|12.123.80.32/1/0/7/39
143.0.24.168/3/0/4|143.0.24.168/3/0/4/157
149.4.64.5/0/1/0|149.4.64.5/0/1/0/2
143.0.68.208/0/1/3|143.0.68.208/0/1/3/27
149.9.0.32/0/0/1|149.9.0.32/0/0/1/6
12.122.72.113/1/0/4|12.122.72.113/1/0/4/1
78.23.44.28/0/2/6|78.23.44.28/0/2/6/77
149.0.3.203/1/0/3|149.0.3.203/1/0/3/12
10.0.36.75/8/2/1|10.0.36.75/8/2/1/7
10.0.36.78/5/0/0|10.0.36.78/5/0/0/1
10.0.36.21/2/1/5|10.0.36.21/2/1/5/0
10.0.36.21/9/3/1|10.0.36.21/9/3/1/6
148.0.131.176/0/0/0|148.0.131.176/0/0/0/4
10.0.38.78/5/1/1|10.0.38.78/5/1/1/32
143.0.24.98/1/1/8|143.0.24.98/1/1/8/68
150.0.0.212/1/0/8|150.0.0.212/1/0/8/85
10.0.40.4/3/0/0|10.0.40.4/3/0/0/10
12.123.68.1/2/3/0|12.123.68.1/2/3/0/12
10.0.40.42/1/0/0|10.0.40.42/1/0/0/5
10.0.40.7/0/0/8|10.0.40.7/0/0/8/1
12.123.80.68/5/0/3|12.123.80.68/5/0/3/10
148.0.131.182/4/1/6|148.0.131.182/4/1/6/6047
143.0.68.169/2/2/1|143.0.68.169/2/2/1/85
12.123.68.1/2/3/0|12.123.68.1/2/3/0/33
150.0.0.89/1/0/0|150.0.0.89/1/0/0/6000
150.0.0.167/1/0/4|150.0.0.167/1/0/4/6002
149.0.3.200/1/0/7|149.0.3.200/1/0/7/24
12.80.0.218/0/3/0|12.80.0.218/0/3/0/3
149.0.3.222/5/0/2|149.0.3.222/5/0/2/6001
12.80.72.123/0/0/8|12.80.72.123/0/0/8/5
143.0.68.35/1/1/8|143.0.68.35/1/1/8/39
10.0.38.72/1/0/0|10.0.38.72/1/0/0/9
10.0.40.4/1/2/7|10.0.40.4/1/2/7/2
149.0.3.222/1/0/7|149.0.3.222/1/0/7/116
10.0.40.4/2/0/5|10.0.40.4/2/0/5/12
10.0.36.73/5/0/4|10.0.36.73/5/0/4/1
8.8.0.242/0/0/9|8.8.0.242/0/0/9/3
8.8.0.154/0/0/1|8.8.0.154/0/0/1/1
143.0.68.62/1/0/7|143.0.68.62/1/0/7/11
150.0.0.213/2/0/1|150.0.0.213/2/0/1/3
143.0.68.170/2/0/7|143.0.68.170/2/0/7/277
12.123.68.1/2/3/0|12.123.68.1/2/3/0/36
10.0.40.4/3/0/9|10.0.40.4/3/0/9/2
10.0.36.72/0/1/8|10.0.36.72/0/1/8/2
149.0.3.154/3/0/0|149.0.3.154/3/0/0/4
10.0.40.4/2/0/5|10.0.40.4/2/0/5/4
143.0.68.208/0/1/3|143.0.68.208/0/1/3/37
149.8.0.12/0/0/0|149.8.0.12/0/0/0/2
150.0.0.132/5/3/1|150.0.0.132/5/3/1/18
143.0.68.68/0/0/0|143.0.68.68/0/0/0/16
72.44.12.29/2/1/0|72.44.12.29/2/1/0/3
72.44.12.28/5/0/1|72.44.12.28/5/0/1/1
150.0.0.214/1/0/2|150.0.0.214/1/0/2/6007
10.0.36.7/0/1/0|10.0.36.7/0/1/0/3
10.0.36.75/9/0/4|10.0.36.75/9/0/4/1
10.0.36.5/0/2/7|10.0.36.5/0/2/7/0
10.0.34.15/2/0/4|10.0.34.15/2/0/4/3
10.144.0.137/1/1/9|10.144.0.137/1/1/9/748
10.0.40.32/4/0/8|10.0.40.32/4/0/8/2
150.0.0.168/5/1/6|150.0.0.168/5/1/6/6019
143.0.68.229/1/0/1|143.0.68.229/1/0/1/6
12.80.72.39/0/0/1|12.80.72.39/0/0/1/9
10.0.36.75/8/2/5|10.0.36.75/8/2/5/11
10.0.36.17/4/3/3|10.0.36.17/4/3/3/1
10.0.38.74/1/0/0|10.0.38.74/1/0/0/6004
150.0.0.89/1/3/1|150.0.0.89/1/3/1/23
143.0.24.148/4/0/9|143.0.24.148/4/0/9/10
148.0.131.217/0/0/1|148.0.131.217/0/0/1/6000
149.4.64.2/0/0/8|149.4.64.2/0/0/8/1
143.0.68.43/0/0/3|143.0.68.43/0/0/3/47
10.144.0.137/1/0/2|10.144.0.137/1/0/2/6031
10.144.0.155/1/0/1|10.144.0.155/1/0/1/6007
143.0.68.227/9/0/5|143.0.68.227/9/0/5/23
149.0.3.223/5/0/6|149.0.3.223/5/0/6/26
149.0.3.131/0/0/1|149.0.3.131/0/0/1/6
12.122.72.115/0/1/2|12.122.72.115/0/1/2/1
10.144.0.115/0/1/0|10.144.0.115/0/1/0/17
149.0.3.200/1/0/4|149.0.3.200/1/0/4/28
8.8.0.148/1/0/3|8.8.0.148/1/0/3/6
143.0.68.35/1/1/3|143.0.68.35/1/1/3/34
8.8.0.169/0/0/8|8.8.0.169/0/0/8/6
143.0.24.148/4/0/9|143.0.24.148/4/0/9/40
149.0.3.250/5/0/5|149.0.3.250/5/0/5/21
143.0.68.214/1/0/0|143.0.68.214/1/0/0/63
149.4.64.6/0/0/0|149.4.64.6/0/0/0/3
150.0.0.83/1/0/2|150.0.0.83/1/0/2/9
10.204.241.5/GigabitEthernet0/2|10.204.241.5/GigabitEthernet0/2/1
143.0.68.48/4/3/6|143.0.68.48/4/3/6/6
10.0.36.7/1/2/0|10.0.36.7/1/2/0/0
149.0.3.203/1/0/1|149.0.3.203/1/0/1/6003
12.123.80.32/2/0/5|12.123.80.32/2/0/5/32
10.0.36.77/2/2/4|10.0.36.77/2/2/4/1
150.0.0.212/0/0/1|150.0.0.212/0/0/1/8
10.0.36.73/1/2/2|10.0.36.73/1/2/2/1
10.0.36.75/8/2/5|10.0.36.75/8/2/5/13
10.0.38.82/0/0/1|10.0.38.82/0/0/1/15
12.82.0.53/5/1/7|12.82.0.53/5/1/7/140
150.0.0.212/1/0/8|150.0.0.212/1/0/8/86
12.122.72.115/2/0/0|12.122.72.115/2/0/0/3
10.0.38.43/0/0/5|10.0.38.43/0/0/5/9
10.0.38.134/1/0/0|10.0.38.134/1/0/0/1
10.0.36.78/1/2/1|10.0.36.78/1/2/1/1
10.0.36.7/11/2/5|10.0.36.7/11/2/5/0
10.0.36.17/8/2/8|10.0.36.17/8/2/8/2
143.0.68.118/0/0/0|143.0.68.118/0/0/0/3
10.144.0.149/1/1/7|10.144.0.149/1/1/7/3
10.0.36.5/0/1/3|10.0.36.5/0/1/3/1
12.123.80.54/1/0/1|12.123.80.54/1/0/1/5
143.0.68.43/0/0/4|143.0.68.43/0/0/4/50
12.80.72.88/2/0/0|12.80.72.88/2/0/0/3
148.0.131.236/0/0/0|148.0.131.236/0/0/0/4
149.9.0.128/1/0/9|149.9.0.128/1/0/9/0
149.9.0.20/1/0/0|149.9.0.20/1/0/0/3
143.0.24.148/4/0/9|143.0.24.148/4/0/9/33
72.44.12.28/5/2/1|72.44.12.28/5/2/1/2
12.82.78.30/2/0/1|12.82.78.30/2/0/1/271
143.0.68.172/4/0/5|143.0.68.172/4/0/5/152
10.0.8.124/4/1/1|10.0.8.124/4/1/1/6
12.123.80.212/0/0/8|12.123.80.212/0/0/8/32
148.0.131.239/5/0/0|148.0.131.239/5/0/0/6003
12.80.72.130/5/0/9|12.80.72.130/5/0/9/2
